location,FertilizerScenario,crop,Event,vType,DVS,Amount
33,2,maize,1,PK,0.001,50
33,2,maize,2,DAP,0.001,8
33,2,maize,3,KAS,0.4,24
35,2,maize,1,PK,0.001,50
35,2,maize,2,DAP,0.001,8
35,2,maize,3,KAS,0.4,24
36,2,maize,1,PK,0.001,50
36,2,maize,2,DAP,0.001,8
36,2,maize,3,KAS,0.4,24
37,2,maize,1,PK,0.001,50
37,2,maize,2,DAP,0.001,8
37,2,maize,3,KAS,0.4,24
38,2,maize,1,PK,0.001,50
38,2,maize,2,DAP,0.001,8
38,2,maize,3,KAS,0.4,24
41,2,maize,1,PK,0.001,50
41,2,maize,2,DAP,0.001,8
41,2,maize,3,KAS,0.4,24
42,2,maize,1,PK,0.001,50
42,2,maize,2,DAP,0.001,8
42,2,maize,3,KAS,0.4,24
43,2,maize,1,PK,0.001,50
43,2,maize,2,DAP,0.001,8
43,2,maize,3,KAS,0.4,24
46,2,maize,1,PK,0.001,50
46,2,maize,2,DAP,0.001,8
46,2,maize,3,KAS,0.4,24
48,2,maize,1,PK,0.001,50
48,2,maize,2,DAP,0.001,8
48,2,maize,3,KAS,0.4,24
49,2,maize,1,PK,0.001,50
49,2,maize,2,DAP,0.001,8
49,2,maize,3,KAS,0.4,24
50,2,maize,1,PK,0.001,50
50,2,maize,2,DAP,0.001,8
50,2,maize,3,KAS,0.4,24
52,2,maize,1,PK,0.001,50
52,2,maize,2,DAP,0.001,8
52,2,maize,3,KAS,0.4,24
57,2,maize,1,PK,0.001,50
57,2,maize,2,DAP,0.001,8
57,2,maize,3,KAS,0.4,24
58,2,maize,1,PK,0.001,50
58,2,maize,2,DAP,0.001,8
58,2,maize,3,KAS,0.4,24
59,2,maize,1,PK,0.001,50
59,2,maize,2,DAP,0.001,8
59,2,maize,3,KAS,0.4,24
60,2,maize,1,PK,0.001,50
60,2,maize,2,DAP,0.001,8
60,2,maize,3,KAS,0.4,24
62,2,maize,1,PK,0.001,50
62,2,maize,2,DAP,0.001,8
62,2,maize,3,KAS,0.4,24
63,2,maize,1,PK,0.001,50
63,2,maize,2,DAP,0.001,8
63,2,maize,3,KAS,0.4,24
64,2,maize,1,PK,0.001,50
64,2,maize,2,DAP,0.001,8
64,2,maize,3,KAS,0.4,24
65,2,maize,1,PK,0.001,50
65,2,maize,2,DAP,0.001,8
65,2,maize,3,KAS,0.4,24
66,2,maize,1,PK,0.001,50
66,2,maize,2,DAP,0.001,8
66,2,maize,3,KAS,0.4,24
67,2,maize,1,PK,0.001,50
67,2,maize,2,DAP,0.001,8
67,2,maize,3,KAS,0.4,24
68,2,maize,1,PK,0.001,50
68,2,maize,2,DAP,0.001,8
68,2,maize,3,KAS,0.4,24
71,2,maize,1,PK,0.001,50
71,2,maize,2,DAP,0.001,8
71,2,maize,3,KAS,0.4,24
73,2,maize,1,PK,0.001,50
73,2,maize,2,DAP,0.001,8
73,2,maize,3,KAS,0.4,24
74,2,maize,1,PK,0.001,50
74,2,maize,2,DAP,0.001,8
74,2,maize,3,KAS,0.4,24
75,2,maize,1,PK,0.001,50
75,2,maize,2,DAP,0.001,8
75,2,maize,3,KAS,0.4,24
76,2,maize,1,PK,0.001,50
76,2,maize,2,DAP,0.001,8
76,2,maize,3,KAS,0.4,24
77,2,maize,1,PK,0.001,50
77,2,maize,2,DAP,0.001,8
77,2,maize,3,KAS,0.4,24
78,2,maize,1,PK,0.001,50
78,2,maize,2,DAP,0.001,8
78,2,maize,3,KAS,0.4,24
80,2,maize,1,PK,0.001,50
80,2,maize,2,DAP,0.001,8
80,2,maize,3,KAS,0.4,24
81,2,maize,1,PK,0.001,50
81,2,maize,2,DAP,0.001,8
81,2,maize,3,KAS,0.4,24
82,2,maize,1,PK,0.001,50
82,2,maize,2,DAP,0.001,8
82,2,maize,3,KAS,0.4,24
83,2,maize,1,PK,0.001,50
83,2,maize,2,DAP,0.001,8
83,2,maize,3,KAS,0.4,24
84,2,maize,1,PK,0.001,50
84,2,maize,2,DAP,0.001,8
84,2,maize,3,KAS,0.4,24
85,2,maize,1,PK,0.001,50
85,2,maize,2,DAP,0.001,8
85,2,maize,3,KAS,0.4,24
86,2,maize,1,PK,0.001,50
86,2,maize,2,DAP,0.001,8
86,2,maize,3,KAS,0.4,24
87,2,maize,1,PK,0.001,50
87,2,maize,2,DAP,0.001,8
87,2,maize,3,KAS,0.4,24
88,2,maize,1,PK,0.001,50
88,2,maize,2,DAP,0.001,8
88,2,maize,3,KAS,0.4,24
89,2,maize,1,PK,0.001,50
89,2,maize,2,DAP,0.001,8
89,2,maize,3,KAS,0.4,24
91,2,maize,1,PK,0.001,50
91,2,maize,2,DAP,0.001,8
91,2,maize,3,KAS,0.4,24
92,2,maize,1,PK,0.001,50
92,2,maize,2,DAP,0.001,8
92,2,maize,3,KAS,0.4,24
93,2,maize,1,PK,0.001,50
93,2,maize,2,DAP,0.001,8
93,2,maize,3,KAS,0.4,24
95,2,maize,1,PK,0.001,50
95,2,maize,2,DAP,0.001,8
95,2,maize,3,KAS,0.4,24
96,2,maize,1,PK,0.001,50
96,2,maize,2,DAP,0.001,8
96,2,maize,3,KAS,0.4,24
98,2,maize,1,PK,0.001,50
98,2,maize,2,DAP,0.001,8
98,2,maize,3,KAS,0.4,24
100,2,maize,1,PK,0.001,50
100,2,maize,2,DAP,0.001,8
100,2,maize,3,KAS,0.4,24
101,2,maize,1,PK,0.001,50
101,2,maize,2,DAP,0.001,8
101,2,maize,3,KAS,0.4,24
102,2,maize,1,PK,0.001,50
102,2,maize,2,DAP,0.001,8
102,2,maize,3,KAS,0.4,24
104,2,maize,1,PK,0.001,50
104,2,maize,2,DAP,0.001,8
104,2,maize,3,KAS,0.4,24
106,2,maize,1,PK,0.001,50
106,2,maize,2,DAP,0.001,8
106,2,maize,3,KAS,0.4,24
107,2,maize,1,PK,0.001,50
107,2,maize,2,DAP,0.001,8
107,2,maize,3,KAS,0.4,24
112,2,maize,1,PK,0.001,50
112,2,maize,2,DAP,0.001,8
112,2,maize,3,KAS,0.4,24
113,2,maize,1,PK,0.001,50
113,2,maize,2,DAP,0.001,8
113,2,maize,3,KAS,0.4,24
114,2,maize,1,PK,0.001,50
114,2,maize,2,DAP,0.001,8
114,2,maize,3,KAS,0.4,24
116,2,maize,1,PK,0.001,50
116,2,maize,2,DAP,0.001,8
116,2,maize,3,KAS,0.4,24
119,2,maize,1,PK,0.001,50
119,2,maize,2,DAP,0.001,8
119,2,maize,3,KAS,0.4,24
120,2,maize,1,PK,0.001,50
120,2,maize,2,DAP,0.001,8
120,2,maize,3,KAS,0.4,24
121,2,maize,1,PK,0.001,50
121,2,maize,2,DAP,0.001,8
121,2,maize,3,KAS,0.4,24
123,2,maize,1,PK,0.001,50
123,2,maize,2,DAP,0.001,8
123,2,maize,3,KAS,0.4,24
124,2,maize,1,PK,0.001,50
124,2,maize,2,DAP,0.001,8
124,2,maize,3,KAS,0.4,24
125,2,maize,1,PK,0.001,50
125,2,maize,2,DAP,0.001,8
125,2,maize,3,KAS,0.4,24
126,2,maize,1,PK,0.001,50
126,2,maize,2,DAP,0.001,8
126,2,maize,3,KAS,0.4,24
127,2,maize,1,PK,0.001,50
127,2,maize,2,DAP,0.001,8
127,2,maize,3,KAS,0.4,24
128,2,maize,1,PK,0.001,50
128,2,maize,2,DAP,0.001,8
128,2,maize,3,KAS,0.4,24
129,2,maize,1,PK,0.001,50
129,2,maize,2,DAP,0.001,8
129,2,maize,3,KAS,0.4,24
131,2,maize,1,PK,0.001,50
131,2,maize,2,DAP,0.001,8
131,2,maize,3,KAS,0.4,24
132,2,maize,1,PK,0.001,50
132,2,maize,2,DAP,0.001,8
132,2,maize,3,KAS,0.4,24
134,2,maize,1,PK,0.001,50
134,2,maize,2,DAP,0.001,8
134,2,maize,3,KAS,0.4,24
136,2,maize,1,PK,0.001,50
136,2,maize,2,DAP,0.001,8
136,2,maize,3,KAS,0.4,24
137,2,maize,1,PK,0.001,50
137,2,maize,2,DAP,0.001,8
137,2,maize,3,KAS,0.4,24
138,2,maize,1,PK,0.001,50
138,2,maize,2,DAP,0.001,8
138,2,maize,3,KAS,0.4,24
140,2,maize,1,PK,0.001,50
140,2,maize,2,DAP,0.001,8
140,2,maize,3,KAS,0.4,24
141,2,maize,1,PK,0.001,50
141,2,maize,2,DAP,0.001,8
141,2,maize,3,KAS,0.4,24
144,2,maize,1,PK,0.001,50
144,2,maize,2,DAP,0.001,8
144,2,maize,3,KAS,0.4,24
145,2,maize,1,PK,0.001,50
145,2,maize,2,DAP,0.001,8
145,2,maize,3,KAS,0.4,24
146,2,maize,1,PK,0.001,50
146,2,maize,2,DAP,0.001,8
146,2,maize,3,KAS,0.4,24
147,2,maize,1,PK,0.001,50
147,2,maize,2,DAP,0.001,8
147,2,maize,3,KAS,0.4,24
148,2,maize,1,PK,0.001,50
148,2,maize,2,DAP,0.001,8
148,2,maize,3,KAS,0.4,24
149,2,maize,1,PK,0.001,50
149,2,maize,2,DAP,0.001,8
149,2,maize,3,KAS,0.4,24
150,2,maize,1,PK,0.001,50
150,2,maize,2,DAP,0.001,8
150,2,maize,3,KAS,0.4,24
151,2,maize,1,PK,0.001,50
151,2,maize,2,DAP,0.001,8
151,2,maize,3,KAS,0.4,24
152,2,maize,1,PK,0.001,50
152,2,maize,2,DAP,0.001,8
152,2,maize,3,KAS,0.4,24
153,2,maize,1,PK,0.001,50
153,2,maize,2,DAP,0.001,8
153,2,maize,3,KAS,0.4,24
155,2,maize,1,PK,0.001,50
155,2,maize,2,DAP,0.001,8
155,2,maize,3,KAS,0.4,24
156,2,maize,1,PK,0.001,50
156,2,maize,2,DAP,0.001,8
156,2,maize,3,KAS,0.4,24
158,2,maize,1,PK,0.001,50
158,2,maize,2,DAP,0.001,8
158,2,maize,3,KAS,0.4,24
160,2,maize,1,PK,0.001,50
160,2,maize,2,DAP,0.001,8
160,2,maize,3,KAS,0.4,24
161,2,maize,1,PK,0.001,50
161,2,maize,2,DAP,0.001,8
161,2,maize,3,KAS,0.4,24
162,2,maize,1,PK,0.001,50
162,2,maize,2,DAP,0.001,8
162,2,maize,3,KAS,0.4,24
166,2,maize,1,PK,0.001,50
166,2,maize,2,DAP,0.001,8
166,2,maize,3,KAS,0.4,24
167,2,maize,1,PK,0.001,50
167,2,maize,2,DAP,0.001,8
167,2,maize,3,KAS,0.4,24
170,2,maize,1,PK,0.001,50
170,2,maize,2,DAP,0.001,8
170,2,maize,3,KAS,0.4,24
171,2,maize,1,PK,0.001,50
171,2,maize,2,DAP,0.001,8
171,2,maize,3,KAS,0.4,24
172,2,maize,1,PK,0.001,50
172,2,maize,2,DAP,0.001,8
172,2,maize,3,KAS,0.4,24
175,2,maize,1,PK,0.001,50
175,2,maize,2,DAP,0.001,8
175,2,maize,3,KAS,0.4,24
176,2,maize,1,PK,0.001,50
176,2,maize,2,DAP,0.001,8
176,2,maize,3,KAS,0.4,24
177,2,maize,1,PK,0.001,50
177,2,maize,2,DAP,0.001,8
177,2,maize,3,KAS,0.4,24
179,2,maize,1,PK,0.001,50
179,2,maize,2,DAP,0.001,8
179,2,maize,3,KAS,0.4,24
181,2,maize,1,PK,0.001,50
181,2,maize,2,DAP,0.001,8
181,2,maize,3,KAS,0.4,24
182,2,maize,1,PK,0.001,50
182,2,maize,2,DAP,0.001,8
182,2,maize,3,KAS,0.4,24
183,2,maize,1,PK,0.001,50
183,2,maize,2,DAP,0.001,8
183,2,maize,3,KAS,0.4,24
185,2,maize,1,PK,0.001,50
185,2,maize,2,DAP,0.001,8
185,2,maize,3,KAS,0.4,24
186,2,maize,1,PK,0.001,50
186,2,maize,2,DAP,0.001,8
186,2,maize,3,KAS,0.4,24
187,2,maize,1,PK,0.001,50
187,2,maize,2,DAP,0.001,8
187,2,maize,3,KAS,0.4,24
188,2,maize,1,PK,0.001,50
188,2,maize,2,DAP,0.001,8
188,2,maize,3,KAS,0.4,24
190,2,maize,1,PK,0.001,50
190,2,maize,2,DAP,0.001,8
190,2,maize,3,KAS,0.4,24
191,2,maize,1,PK,0.001,50
191,2,maize,2,DAP,0.001,8
191,2,maize,3,KAS,0.4,24
192,2,maize,1,PK,0.001,50
192,2,maize,2,DAP,0.001,8
192,2,maize,3,KAS,0.4,24
193,2,maize,1,PK,0.001,50
193,2,maize,2,DAP,0.001,8
193,2,maize,3,KAS,0.4,24
194,2,maize,1,PK,0.001,50
194,2,maize,2,DAP,0.001,8
194,2,maize,3,KAS,0.4,24
195,2,maize,1,PK,0.001,50
195,2,maize,2,DAP,0.001,8
195,2,maize,3,KAS,0.4,24
197,2,maize,1,PK,0.001,50
197,2,maize,2,DAP,0.001,8
197,2,maize,3,KAS,0.4,24
198,2,maize,1,PK,0.001,50
198,2,maize,2,DAP,0.001,8
198,2,maize,3,KAS,0.4,24
200,2,maize,1,PK,0.001,50
200,2,maize,2,DAP,0.001,8
200,2,maize,3,KAS,0.4,24
201,2,maize,1,PK,0.001,50
201,2,maize,2,DAP,0.001,8
201,2,maize,3,KAS,0.4,24
202,2,maize,1,PK,0.001,50
202,2,maize,2,DAP,0.001,8
202,2,maize,3,KAS,0.4,24
203,2,maize,1,PK,0.001,50
203,2,maize,2,DAP,0.001,8
203,2,maize,3,KAS,0.4,24
205,2,maize,1,PK,0.001,50
205,2,maize,2,DAP,0.001,8
205,2,maize,3,KAS,0.4,24
206,2,maize,1,PK,0.001,50
206,2,maize,2,DAP,0.001,8
206,2,maize,3,KAS,0.4,24
207,2,maize,1,PK,0.001,50
207,2,maize,2,DAP,0.001,8
207,2,maize,3,KAS,0.4,24
208,2,maize,1,PK,0.001,50
208,2,maize,2,DAP,0.001,8
208,2,maize,3,KAS,0.4,24
210,2,maize,1,PK,0.001,50
210,2,maize,2,DAP,0.001,8
210,2,maize,3,KAS,0.4,24
211,2,maize,1,PK,0.001,50
211,2,maize,2,DAP,0.001,8
211,2,maize,3,KAS,0.4,24
212,2,maize,1,PK,0.001,50
212,2,maize,2,DAP,0.001,8
212,2,maize,3,KAS,0.4,24
213,2,maize,1,PK,0.001,50
213,2,maize,2,DAP,0.001,8
213,2,maize,3,KAS,0.4,24
214,2,maize,1,PK,0.001,50
214,2,maize,2,DAP,0.001,8
214,2,maize,3,KAS,0.4,24
215,2,maize,1,PK,0.001,50
215,2,maize,2,DAP,0.001,8
215,2,maize,3,KAS,0.4,24
219,2,maize,1,PK,0.001,50
219,2,maize,2,DAP,0.001,8
219,2,maize,3,KAS,0.4,24
220,2,maize,1,PK,0.001,50
220,2,maize,2,DAP,0.001,8
220,2,maize,3,KAS,0.4,24
221,2,maize,1,PK,0.001,50
221,2,maize,2,DAP,0.001,8
221,2,maize,3,KAS,0.4,24
222,2,maize,1,PK,0.001,50
222,2,maize,2,DAP,0.001,8
222,2,maize,3,KAS,0.4,24
225,2,maize,1,PK,0.001,50
225,2,maize,2,DAP,0.001,8
225,2,maize,3,KAS,0.4,24
229,2,maize,1,PK,0.001,50
229,2,maize,2,DAP,0.001,8
229,2,maize,3,KAS,0.4,24
230,2,maize,1,PK,0.001,50
230,2,maize,2,DAP,0.001,8
230,2,maize,3,KAS,0.4,24
232,2,maize,1,PK,0.001,50
232,2,maize,2,DAP,0.001,8
232,2,maize,3,KAS,0.4,24
233,2,maize,1,PK,0.001,50
233,2,maize,2,DAP,0.001,8
233,2,maize,3,KAS,0.4,24
234,2,maize,1,PK,0.001,50
234,2,maize,2,DAP,0.001,8
234,2,maize,3,KAS,0.4,24
236,2,maize,1,PK,0.001,50
236,2,maize,2,DAP,0.001,8
236,2,maize,3,KAS,0.4,24
237,2,maize,1,PK,0.001,50
237,2,maize,2,DAP,0.001,8
237,2,maize,3,KAS,0.4,24
238,2,maize,1,PK,0.001,50
238,2,maize,2,DAP,0.001,8
238,2,maize,3,KAS,0.4,24
240,2,maize,1,PK,0.001,50
240,2,maize,2,DAP,0.001,8
240,2,maize,3,KAS,0.4,24
241,2,maize,1,PK,0.001,50
241,2,maize,2,DAP,0.001,8
241,2,maize,3,KAS,0.4,24
242,2,maize,1,PK,0.001,50
242,2,maize,2,DAP,0.001,8
242,2,maize,3,KAS,0.4,24
243,2,maize,1,PK,0.001,50
243,2,maize,2,DAP,0.001,8
243,2,maize,3,KAS,0.4,24
244,2,maize,1,PK,0.001,50
244,2,maize,2,DAP,0.001,8
244,2,maize,3,KAS,0.4,24
245,2,maize,1,PK,0.001,50
245,2,maize,2,DAP,0.001,8
245,2,maize,3,KAS,0.4,24
246,2,maize,1,PK,0.001,50
246,2,maize,2,DAP,0.001,8
246,2,maize,3,KAS,0.4,24
247,2,maize,1,PK,0.001,50
247,2,maize,2,DAP,0.001,8
247,2,maize,3,KAS,0.4,24
249,2,maize,1,PK,0.001,50
249,2,maize,2,DAP,0.001,8
249,2,maize,3,KAS,0.4,24
250,2,maize,1,PK,0.001,50
250,2,maize,2,DAP,0.001,8
250,2,maize,3,KAS,0.4,24
251,2,maize,1,PK,0.001,50
251,2,maize,2,DAP,0.001,8
251,2,maize,3,KAS,0.4,24
252,2,maize,1,PK,0.001,50
252,2,maize,2,DAP,0.001,8
252,2,maize,3,KAS,0.4,24
253,2,maize,1,PK,0.001,50
253,2,maize,2,DAP,0.001,8
253,2,maize,3,KAS,0.4,24
254,2,maize,1,PK,0.001,50
254,2,maize,2,DAP,0.001,8
254,2,maize,3,KAS,0.4,24
255,2,maize,1,PK,0.001,50
255,2,maize,2,DAP,0.001,8
255,2,maize,3,KAS,0.4,24
257,2,maize,1,PK,0.001,50
257,2,maize,2,DAP,0.001,8
257,2,maize,3,KAS,0.4,24
258,2,maize,1,PK,0.001,50
258,2,maize,2,DAP,0.001,8
258,2,maize,3,KAS,0.4,24
259,2,maize,1,PK,0.001,50
259,2,maize,2,DAP,0.001,8
259,2,maize,3,KAS,0.4,24
260,2,maize,1,PK,0.001,50
260,2,maize,2,DAP,0.001,8
260,2,maize,3,KAS,0.4,24
261,2,maize,1,PK,0.001,50
261,2,maize,2,DAP,0.001,8
261,2,maize,3,KAS,0.4,24
262,2,maize,1,PK,0.001,50
262,2,maize,2,DAP,0.001,8
262,2,maize,3,KAS,0.4,24
263,2,maize,1,PK,0.001,50
263,2,maize,2,DAP,0.001,8
263,2,maize,3,KAS,0.4,24
264,2,maize,1,PK,0.001,50
264,2,maize,2,DAP,0.001,8
264,2,maize,3,KAS,0.4,24
265,2,maize,1,PK,0.001,50
265,2,maize,2,DAP,0.001,8
265,2,maize,3,KAS,0.4,24
266,2,maize,1,PK,0.001,50
266,2,maize,2,DAP,0.001,8
266,2,maize,3,KAS,0.4,24
269,2,maize,1,PK,0.001,50
269,2,maize,2,DAP,0.001,8
269,2,maize,3,KAS,0.4,24
270,2,maize,1,PK,0.001,50
270,2,maize,2,DAP,0.001,8
270,2,maize,3,KAS,0.4,24
271,2,maize,1,PK,0.001,50
271,2,maize,2,DAP,0.001,8
271,2,maize,3,KAS,0.4,24
272,2,maize,1,PK,0.001,50
272,2,maize,2,DAP,0.001,8
272,2,maize,3,KAS,0.4,24
273,2,maize,1,PK,0.001,50
273,2,maize,2,DAP,0.001,8
273,2,maize,3,KAS,0.4,24
274,2,maize,1,PK,0.001,50
274,2,maize,2,DAP,0.001,8
274,2,maize,3,KAS,0.4,24
276,2,maize,1,PK,0.001,50
276,2,maize,2,DAP,0.001,8
276,2,maize,3,KAS,0.4,24
277,2,maize,1,PK,0.001,50
277,2,maize,2,DAP,0.001,8
277,2,maize,3,KAS,0.4,24
278,2,maize,1,PK,0.001,50
278,2,maize,2,DAP,0.001,8
278,2,maize,3,KAS,0.4,24
279,2,maize,1,PK,0.001,50
279,2,maize,2,DAP,0.001,8
279,2,maize,3,KAS,0.4,24
280,2,maize,1,PK,0.001,50
280,2,maize,2,DAP,0.001,8
280,2,maize,3,KAS,0.4,24
281,2,maize,1,PK,0.001,50
281,2,maize,2,DAP,0.001,8
281,2,maize,3,KAS,0.4,24
283,2,maize,1,PK,0.001,50
283,2,maize,2,DAP,0.001,8
283,2,maize,3,KAS,0.4,24
284,2,maize,1,PK,0.001,50
284,2,maize,2,DAP,0.001,8
284,2,maize,3,KAS,0.4,24
285,2,maize,1,PK,0.001,50
285,2,maize,2,DAP,0.001,8
285,2,maize,3,KAS,0.4,24
286,2,maize,1,PK,0.001,50
286,2,maize,2,DAP,0.001,8
286,2,maize,3,KAS,0.4,24
287,2,maize,1,PK,0.001,50
287,2,maize,2,DAP,0.001,8
287,2,maize,3,KAS,0.4,24
288,2,maize,1,PK,0.001,50
288,2,maize,2,DAP,0.001,8
288,2,maize,3,KAS,0.4,24
289,2,maize,1,PK,0.001,50
289,2,maize,2,DAP,0.001,8
289,2,maize,3,KAS,0.4,24
290,2,maize,1,PK,0.001,50
290,2,maize,2,DAP,0.001,8
290,2,maize,3,KAS,0.4,24
291,2,maize,1,PK,0.001,50
291,2,maize,2,DAP,0.001,8
291,2,maize,3,KAS,0.4,24
292,2,maize,1,PK,0.001,50
292,2,maize,2,DAP,0.001,8
292,2,maize,3,KAS,0.4,24
293,2,maize,1,PK,0.001,50
293,2,maize,2,DAP,0.001,8
293,2,maize,3,KAS,0.4,24
294,2,maize,1,PK,0.001,50
294,2,maize,2,DAP,0.001,8
294,2,maize,3,KAS,0.4,24
295,2,maize,1,PK,0.001,50
295,2,maize,2,DAP,0.001,8
295,2,maize,3,KAS,0.4,24
297,2,maize,1,PK,0.001,50
297,2,maize,2,DAP,0.001,8
297,2,maize,3,KAS,0.4,24
300,2,maize,1,PK,0.001,50
300,2,maize,2,DAP,0.001,8
300,2,maize,3,KAS,0.4,24
301,2,maize,1,PK,0.001,50
301,2,maize,2,DAP,0.001,8
301,2,maize,3,KAS,0.4,24
304,2,maize,1,PK,0.001,50
304,2,maize,2,DAP,0.001,8
304,2,maize,3,KAS,0.4,24
305,2,maize,1,PK,0.001,50
305,2,maize,2,DAP,0.001,8
305,2,maize,3,KAS,0.4,24
306,2,maize,1,PK,0.001,50
306,2,maize,2,DAP,0.001,8
306,2,maize,3,KAS,0.4,24
308,2,maize,1,PK,0.001,50
308,2,maize,2,DAP,0.001,8
308,2,maize,3,KAS,0.4,24
309,2,maize,1,PK,0.001,50
309,2,maize,2,DAP,0.001,8
309,2,maize,3,KAS,0.4,24
313,2,maize,1,PK,0.001,50
313,2,maize,2,DAP,0.001,8
313,2,maize,3,KAS,0.4,24
316,2,maize,1,PK,0.001,50
316,2,maize,2,DAP,0.001,8
316,2,maize,3,KAS,0.4,24
317,2,maize,1,PK,0.001,50
317,2,maize,2,DAP,0.001,8
317,2,maize,3,KAS,0.4,24
318,2,maize,1,PK,0.001,50
318,2,maize,2,DAP,0.001,8
318,2,maize,3,KAS,0.4,24
320,2,maize,1,PK,0.001,50
320,2,maize,2,DAP,0.001,8
320,2,maize,3,KAS,0.4,24
322,2,maize,1,PK,0.001,50
322,2,maize,2,DAP,0.001,8
322,2,maize,3,KAS,0.4,24
323,2,maize,1,PK,0.001,50
323,2,maize,2,DAP,0.001,8
323,2,maize,3,KAS,0.4,24
324,2,maize,1,PK,0.001,50
324,2,maize,2,DAP,0.001,8
324,2,maize,3,KAS,0.4,24
325,2,maize,1,PK,0.001,50
325,2,maize,2,DAP,0.001,8
325,2,maize,3,KAS,0.4,24
326,2,maize,1,PK,0.001,50
326,2,maize,2,DAP,0.001,8
326,2,maize,3,KAS,0.4,24
328,2,maize,1,PK,0.001,50
328,2,maize,2,DAP,0.001,8
328,2,maize,3,KAS,0.4,24
329,2,maize,1,PK,0.001,50
329,2,maize,2,DAP,0.001,8
329,2,maize,3,KAS,0.4,24
330,2,maize,1,PK,0.001,50
330,2,maize,2,DAP,0.001,8
330,2,maize,3,KAS,0.4,24
331,2,maize,1,PK,0.001,50
331,2,maize,2,DAP,0.001,8
331,2,maize,3,KAS,0.4,24
332,2,maize,1,PK,0.001,50
332,2,maize,2,DAP,0.001,8
332,2,maize,3,KAS,0.4,24
333,2,maize,1,PK,0.001,50
333,2,maize,2,DAP,0.001,8
333,2,maize,3,KAS,0.4,24
334,2,maize,1,PK,0.001,50
334,2,maize,2,DAP,0.001,8
334,2,maize,3,KAS,0.4,24
335,2,maize,1,PK,0.001,50
335,2,maize,2,DAP,0.001,8
335,2,maize,3,KAS,0.4,24
336,2,maize,1,PK,0.001,50
336,2,maize,2,DAP,0.001,8
336,2,maize,3,KAS,0.4,24
338,2,maize,1,PK,0.001,50
338,2,maize,2,DAP,0.001,8
338,2,maize,3,KAS,0.4,24
339,2,maize,1,PK,0.001,50
339,2,maize,2,DAP,0.001,8
339,2,maize,3,KAS,0.4,24
341,2,maize,1,PK,0.001,50
341,2,maize,2,DAP,0.001,8
341,2,maize,3,KAS,0.4,24
344,2,maize,1,PK,0.001,50
344,2,maize,2,DAP,0.001,8
344,2,maize,3,KAS,0.4,24
