location,FertilizerScenario,crop,Event,vType,DVS,Amount
760,2,maize,2,DAP,0.001,8
760,2,maize,3,KAS,0.4,24
761,2,maize,1,PK,0.001,50
761,2,maize,2,DAP,0.001,8
761,2,maize,3,KAS,0.4,24
762,2,maize,1,PK,0.001,50
762,2,maize,2,DAP,0.001,8
762,2,maize,3,KAS,0.4,24
763,2,maize,1,PK,0.001,50
763,2,maize,2,DAP,0.001,8
763,2,maize,3,KAS,0.4,24
764,2,maize,1,PK,0.001,50
764,2,maize,2,DAP,0.001,8
764,2,maize,3,KAS,0.4,24
765,2,maize,1,PK,0.001,50
765,2,maize,2,DAP,0.001,8
765,2,maize,3,KAS,0.4,24
766,2,maize,1,PK,0.001,50
766,2,maize,2,DAP,0.001,8
766,2,maize,3,KAS,0.4,24
767,2,maize,1,PK,0.001,50
767,2,maize,2,DAP,0.001,8
767,2,maize,3,KAS,0.4,24
768,2,maize,1,PK,0.001,50
768,2,maize,2,DAP,0.001,8
768,2,maize,3,KAS,0.4,24
769,2,maize,1,PK,0.001,50
769,2,maize,2,DAP,0.001,8
769,2,maize,3,KAS,0.4,24
770,2,maize,1,PK,0.001,50
770,2,maize,2,DAP,0.001,8
770,2,maize,3,KAS,0.4,24
771,2,maize,1,PK,0.001,50
771,2,maize,2,DAP,0.001,8
771,2,maize,3,KAS,0.4,24
772,2,maize,1,PK,0.001,50
772,2,maize,2,DAP,0.001,8
772,2,maize,3,KAS,0.4,24
773,2,maize,1,PK,0.001,50
773,2,maize,2,DAP,0.001,8
773,2,maize,3,KAS,0.4,24
774,2,maize,1,PK,0.001,50
774,2,maize,2,DAP,0.001,8
774,2,maize,3,KAS,0.4,24
775,2,maize,1,PK,0.001,50
775,2,maize,2,DAP,0.001,8
775,2,maize,3,KAS,0.4,24
776,2,maize,1,PK,0.001,50
776,2,maize,2,DAP,0.001,8
776,2,maize,3,KAS,0.4,24
777,2,maize,1,PK,0.001,50
777,2,maize,2,DAP,0.001,8
777,2,maize,3,KAS,0.4,24
779,2,maize,1,PK,0.001,50
779,2,maize,2,DAP,0.001,8
779,2,maize,3,KAS,0.4,24
780,2,maize,1,PK,0.001,50
780,2,maize,2,DAP,0.001,8
780,2,maize,3,KAS,0.4,24
781,2,maize,1,PK,0.001,50
781,2,maize,2,DAP,0.001,8
781,2,maize,3,KAS,0.4,24
782,2,maize,1,PK,0.001,50
782,2,maize,2,DAP,0.001,8
782,2,maize,3,KAS,0.4,24
783,2,maize,1,PK,0.001,50
783,2,maize,2,DAP,0.001,8
783,2,maize,3,KAS,0.4,24
784,2,maize,1,PK,0.001,50
784,2,maize,2,DAP,0.001,8
784,2,maize,3,KAS,0.4,24
785,2,maize,1,PK,0.001,50
785,2,maize,2,DAP,0.001,8
785,2,maize,3,KAS,0.4,24
786,2,maize,1,PK,0.001,50
786,2,maize,2,DAP,0.001,8
786,2,maize,3,KAS,0.4,24
787,2,maize,1,PK,0.001,50
787,2,maize,2,DAP,0.001,8
787,2,maize,3,KAS,0.4,24
788,2,maize,1,PK,0.001,50
788,2,maize,2,DAP,0.001,8
788,2,maize,3,KAS,0.4,24
789,2,maize,1,PK,0.001,50
789,2,maize,2,DAP,0.001,8
789,2,maize,3,KAS,0.4,24
790,2,maize,1,PK,0.001,50
790,2,maize,2,DAP,0.001,8
790,2,maize,3,KAS,0.4,24
791,2,maize,1,PK,0.001,50
791,2,maize,2,DAP,0.001,8
791,2,maize,3,KAS,0.4,24
792,2,maize,1,PK,0.001,50
792,2,maize,2,DAP,0.001,8
792,2,maize,3,KAS,0.4,24
793,2,maize,1,PK,0.001,50
793,2,maize,2,DAP,0.001,8
793,2,maize,3,KAS,0.4,24
794,2,maize,1,PK,0.001,50
794,2,maize,2,DAP,0.001,8
794,2,maize,3,KAS,0.4,24
795,2,maize,1,PK,0.001,50
795,2,maize,2,DAP,0.001,8
795,2,maize,3,KAS,0.4,24
796,2,maize,1,PK,0.001,50
796,2,maize,2,DAP,0.001,8
796,2,maize,3,KAS,0.4,24
797,2,maize,1,PK,0.001,50
797,2,maize,2,DAP,0.001,8
797,2,maize,3,KAS,0.4,24
798,2,maize,1,PK,0.001,50
798,2,maize,2,DAP,0.001,8
798,2,maize,3,KAS,0.4,24
799,2,maize,1,PK,0.001,50
799,2,maize,2,DAP,0.001,8
799,2,maize,3,KAS,0.4,24
800,2,maize,1,PK,0.001,50
800,2,maize,2,DAP,0.001,8
800,2,maize,3,KAS,0.4,24
801,2,maize,1,PK,0.001,50
801,2,maize,2,DAP,0.001,8
801,2,maize,3,KAS,0.4,24
802,2,maize,1,PK,0.001,50
802,2,maize,2,DAP,0.001,8
802,2,maize,3,KAS,0.4,24
803,2,maize,1,PK,0.001,50
803,2,maize,2,DAP,0.001,8
803,2,maize,3,KAS,0.4,24
804,2,maize,1,PK,0.001,50
804,2,maize,2,DAP,0.001,8
804,2,maize,3,KAS,0.4,24
805,2,maize,1,PK,0.001,50
805,2,maize,2,DAP,0.001,8
805,2,maize,3,KAS,0.4,24
806,2,maize,1,PK,0.001,50
806,2,maize,2,DAP,0.001,8
806,2,maize,3,KAS,0.4,24
807,2,maize,1,PK,0.001,50
807,2,maize,2,DAP,0.001,8
807,2,maize,3,KAS,0.4,24
808,2,maize,1,PK,0.001,50
808,2,maize,2,DAP,0.001,8
808,2,maize,3,KAS,0.4,24
809,2,maize,1,PK,0.001,50
809,2,maize,2,DAP,0.001,8
809,2,maize,3,KAS,0.4,24
810,2,maize,1,PK,0.001,50
810,2,maize,2,DAP,0.001,8
810,2,maize,3,KAS,0.4,24
811,2,maize,1,PK,0.001,50
811,2,maize,2,DAP,0.001,8
811,2,maize,3,KAS,0.4,24
812,2,maize,1,PK,0.001,50
812,2,maize,2,DAP,0.001,8
812,2,maize,3,KAS,0.4,24
813,2,maize,1,PK,0.001,50
813,2,maize,2,DAP,0.001,8
813,2,maize,3,KAS,0.4,24
814,2,maize,1,PK,0.001,50
814,2,maize,2,DAP,0.001,8
814,2,maize,3,KAS,0.4,24
815,2,maize,1,PK,0.001,50
815,2,maize,2,DAP,0.001,8
815,2,maize,3,KAS,0.4,24
816,2,maize,1,PK,0.001,50
816,2,maize,2,DAP,0.001,8
816,2,maize,3,KAS,0.4,24
817,2,maize,1,PK,0.001,50
817,2,maize,2,DAP,0.001,8
817,2,maize,3,KAS,0.4,24
818,2,maize,1,PK,0.001,50
818,2,maize,2,DAP,0.001,8
818,2,maize,3,KAS,0.4,24
819,2,maize,1,PK,0.001,50
819,2,maize,2,DAP,0.001,8
819,2,maize,3,KAS,0.4,24
820,2,maize,1,PK,0.001,50
820,2,maize,2,DAP,0.001,8
820,2,maize,3,KAS,0.4,24
821,2,maize,1,PK,0.001,50
821,2,maize,2,DAP,0.001,8
821,2,maize,3,KAS,0.4,24
822,2,maize,1,PK,0.001,50
822,2,maize,2,DAP,0.001,8
822,2,maize,3,KAS,0.4,24
823,2,maize,1,PK,0.001,50
823,2,maize,2,DAP,0.001,8
823,2,maize,3,KAS,0.4,24
824,2,maize,1,PK,0.001,50
824,2,maize,2,DAP,0.001,8
824,2,maize,3,KAS,0.4,24
825,2,maize,1,PK,0.001,50
825,2,maize,2,DAP,0.001,8
825,2,maize,3,KAS,0.4,24
826,2,maize,1,PK,0.001,50
826,2,maize,2,DAP,0.001,8
826,2,maize,3,KAS,0.4,24
827,2,maize,1,PK,0.001,50
827,2,maize,2,DAP,0.001,8
827,2,maize,3,KAS,0.4,24
828,2,maize,1,PK,0.001,50
828,2,maize,2,DAP,0.001,8
828,2,maize,3,KAS,0.4,24
829,2,maize,1,PK,0.001,50
829,2,maize,2,DAP,0.001,8
829,2,maize,3,KAS,0.4,24
830,2,maize,1,PK,0.001,50
830,2,maize,2,DAP,0.001,8
830,2,maize,3,KAS,0.4,24
831,2,maize,1,PK,0.001,50
831,2,maize,2,DAP,0.001,8
831,2,maize,3,KAS,0.4,24
832,2,maize,1,PK,0.001,50
832,2,maize,2,DAP,0.001,8
832,2,maize,3,KAS,0.4,24
833,2,maize,1,PK,0.001,50
833,2,maize,2,DAP,0.001,8
833,2,maize,3,KAS,0.4,24
834,2,maize,1,PK,0.001,50
834,2,maize,2,DAP,0.001,8
834,2,maize,3,KAS,0.4,24
835,2,maize,1,PK,0.001,50
835,2,maize,2,DAP,0.001,8
835,2,maize,3,KAS,0.4,24
836,2,maize,1,PK,0.001,50
836,2,maize,2,DAP,0.001,8
836,2,maize,3,KAS,0.4,24
837,2,maize,1,PK,0.001,50
837,2,maize,2,DAP,0.001,8
837,2,maize,3,KAS,0.4,24
838,2,maize,1,PK,0.001,50
838,2,maize,2,DAP,0.001,8
838,2,maize,3,KAS,0.4,24
839,2,maize,1,PK,0.001,50
839,2,maize,2,DAP,0.001,8
839,2,maize,3,KAS,0.4,24
840,2,maize,1,PK,0.001,50
840,2,maize,2,DAP,0.001,8
840,2,maize,3,KAS,0.4,24
841,2,maize,1,PK,0.001,50
841,2,maize,2,DAP,0.001,8
841,2,maize,3,KAS,0.4,24
842,2,maize,1,PK,0.001,50
842,2,maize,2,DAP,0.001,8
842,2,maize,3,KAS,0.4,24
843,2,maize,1,PK,0.001,50
843,2,maize,2,DAP,0.001,8
843,2,maize,3,KAS,0.4,24
844,2,maize,1,PK,0.001,50
844,2,maize,2,DAP,0.001,8
844,2,maize,3,KAS,0.4,24
845,2,maize,1,PK,0.001,50
845,2,maize,2,DAP,0.001,8
845,2,maize,3,KAS,0.4,24
846,2,maize,1,PK,0.001,50
846,2,maize,2,DAP,0.001,8
846,2,maize,3,KAS,0.4,24
847,2,maize,1,PK,0.001,50
847,2,maize,2,DAP,0.001,8
847,2,maize,3,KAS,0.4,24
848,2,maize,1,PK,0.001,50
848,2,maize,2,DAP,0.001,8
848,2,maize,3,KAS,0.4,24
849,2,maize,1,PK,0.001,50
849,2,maize,2,DAP,0.001,8
849,2,maize,3,KAS,0.4,24
850,2,maize,1,PK,0.001,50
850,2,maize,2,DAP,0.001,8
850,2,maize,3,KAS,0.4,24
851,2,maize,1,PK,0.001,50
851,2,maize,2,DAP,0.001,8
851,2,maize,3,KAS,0.4,24
852,2,maize,1,PK,0.001,50
852,2,maize,2,DAP,0.001,8
852,2,maize,3,KAS,0.4,24
853,2,maize,1,PK,0.001,50
853,2,maize,2,DAP,0.001,8
853,2,maize,3,KAS,0.4,24
854,2,maize,1,PK,0.001,50
854,2,maize,2,DAP,0.001,8
854,2,maize,3,KAS,0.4,24
855,2,maize,1,PK,0.001,50
855,2,maize,2,DAP,0.001,8
855,2,maize,3,KAS,0.4,24
856,2,maize,1,PK,0.001,50
856,2,maize,2,DAP,0.001,8
856,2,maize,3,KAS,0.4,24
857,2,maize,1,PK,0.001,50
857,2,maize,2,DAP,0.001,8
857,2,maize,3,KAS,0.4,24
858,2,maize,1,PK,0.001,50
858,2,maize,2,DAP,0.001,8
858,2,maize,3,KAS,0.4,24
859,2,maize,1,PK,0.001,50
859,2,maize,2,DAP,0.001,8
859,2,maize,3,KAS,0.4,24
860,2,maize,1,PK,0.001,50
860,2,maize,2,DAP,0.001,8
860,2,maize,3,KAS,0.4,24
861,2,maize,1,PK,0.001,50
861,2,maize,2,DAP,0.001,8
861,2,maize,3,KAS,0.4,24
862,2,maize,1,PK,0.001,50
862,2,maize,2,DAP,0.001,8
862,2,maize,3,KAS,0.4,24
863,2,maize,1,PK,0.001,50
863,2,maize,2,DAP,0.001,8
863,2,maize,3,KAS,0.4,24
