location,FertilizerScenario,crop,Event,vType,DVS,Amount
24,2,winter_rapeseed,1,PK,0.001,35
24,2,winter_rapeseed,2,KAS,0.4,24
24,2,winter_rapeseed,3,KAS,0.8,20
25,2,winter_rapeseed,1,PK,0.001,35
25,2,winter_rapeseed,2,KAS,0.4,24
25,2,winter_rapeseed,3,KAS,0.8,20
27,2,winter_rapeseed,1,PK,0.001,35
27,2,winter_rapeseed,2,KAS,0.4,24
27,2,winter_rapeseed,3,KAS,0.8,20
28,2,winter_rapeseed,1,PK,0.001,35
28,2,winter_rapeseed,2,KAS,0.4,24
28,2,winter_rapeseed,3,KAS,0.8,20
29,2,winter_rapeseed,1,PK,0.001,35
29,2,winter_rapeseed,2,KAS,0.4,24
29,2,winter_rapeseed,3,KAS,0.8,20
30,2,winter_rapeseed,1,PK,0.001,35
30,2,winter_rapeseed,2,KAS,0.4,24
30,2,winter_rapeseed,3,KAS,0.8,20
31,2,winter_rapeseed,1,PK,0.001,35
31,2,winter_rapeseed,2,KAS,0.4,24
31,2,winter_rapeseed,3,KAS,0.8,20
32,2,winter_rapeseed,1,PK,0.001,35
32,2,winter_rapeseed,2,KAS,0.4,24
32,2,winter_rapeseed,3,KAS,0.8,20
33,2,winter_rapeseed,1,PK,0.001,35
33,2,winter_rapeseed,2,KAS,0.4,24
33,2,winter_rapeseed,3,KAS,0.8,20
35,2,winter_rapeseed,1,PK,0.001,35
35,2,winter_rapeseed,2,KAS,0.4,24
35,2,winter_rapeseed,3,KAS,0.8,20
36,2,winter_rapeseed,1,PK,0.001,35
36,2,winter_rapeseed,2,KAS,0.4,24
36,2,winter_rapeseed,3,KAS,0.8,20
37,2,winter_rapeseed,1,PK,0.001,35
37,2,winter_rapeseed,2,KAS,0.4,24
37,2,winter_rapeseed,3,KAS,0.8,20
38,2,winter_rapeseed,1,PK,0.001,35
38,2,winter_rapeseed,2,KAS,0.4,24
38,2,winter_rapeseed,3,KAS,0.8,20
41,2,winter_rapeseed,1,PK,0.001,35
41,2,winter_rapeseed,2,KAS,0.4,24
41,2,winter_rapeseed,3,KAS,0.8,20
42,2,winter_rapeseed,1,PK,0.001,35
42,2,winter_rapeseed,2,KAS,0.4,24
42,2,winter_rapeseed,3,KAS,0.8,20
43,2,winter_rapeseed,1,PK,0.001,35
43,2,winter_rapeseed,2,KAS,0.4,24
43,2,winter_rapeseed,3,KAS,0.8,20
46,2,winter_rapeseed,1,PK,0.001,35
46,2,winter_rapeseed,2,KAS,0.4,24
46,2,winter_rapeseed,3,KAS,0.8,20
48,2,winter_rapeseed,1,PK,0.001,35
48,2,winter_rapeseed,2,KAS,0.4,24
48,2,winter_rapeseed,3,KAS,0.8,20
49,2,winter_rapeseed,1,PK,0.001,35
49,2,winter_rapeseed,2,KAS,0.4,24
49,2,winter_rapeseed,3,KAS,0.8,20
50,2,winter_rapeseed,1,PK,0.001,35
50,2,winter_rapeseed,2,KAS,0.4,24
50,2,winter_rapeseed,3,KAS,0.8,20
52,2,winter_rapeseed,1,PK,0.001,35
52,2,winter_rapeseed,2,KAS,0.4,24
52,2,winter_rapeseed,3,KAS,0.8,20
57,2,winter_rapeseed,1,PK,0.001,35
57,2,winter_rapeseed,2,KAS,0.4,24
57,2,winter_rapeseed,3,KAS,0.8,20
58,2,winter_rapeseed,1,PK,0.001,35
58,2,winter_rapeseed,2,KAS,0.4,24
58,2,winter_rapeseed,3,KAS,0.8,20
59,2,winter_rapeseed,1,PK,0.001,35
59,2,winter_rapeseed,2,KAS,0.4,24
59,2,winter_rapeseed,3,KAS,0.8,20
60,2,winter_rapeseed,1,PK,0.001,35
60,2,winter_rapeseed,2,KAS,0.4,24
60,2,winter_rapeseed,3,KAS,0.8,20
62,2,winter_rapeseed,1,PK,0.001,35
62,2,winter_rapeseed,2,KAS,0.4,24
62,2,winter_rapeseed,3,KAS,0.8,20
63,2,winter_rapeseed,1,PK,0.001,35
63,2,winter_rapeseed,2,KAS,0.4,24
63,2,winter_rapeseed,3,KAS,0.8,20
64,2,winter_rapeseed,1,PK,0.001,35
64,2,winter_rapeseed,2,KAS,0.4,24
64,2,winter_rapeseed,3,KAS,0.8,20
65,2,winter_rapeseed,1,PK,0.001,35
65,2,winter_rapeseed,2,KAS,0.4,24
65,2,winter_rapeseed,3,KAS,0.8,20
66,2,winter_rapeseed,1,PK,0.001,35
66,2,winter_rapeseed,2,KAS,0.4,24
66,2,winter_rapeseed,3,KAS,0.8,20
67,2,winter_rapeseed,1,PK,0.001,35
67,2,winter_rapeseed,2,KAS,0.4,24
67,2,winter_rapeseed,3,KAS,0.8,20
68,2,winter_rapeseed,1,PK,0.001,35
68,2,winter_rapeseed,2,KAS,0.4,24
68,2,winter_rapeseed,3,KAS,0.8,20
71,2,winter_rapeseed,1,PK,0.001,35
71,2,winter_rapeseed,2,KAS,0.4,24
71,2,winter_rapeseed,3,KAS,0.8,20
73,2,winter_rapeseed,1,PK,0.001,35
73,2,winter_rapeseed,2,KAS,0.4,24
73,2,winter_rapeseed,3,KAS,0.8,20
74,2,winter_rapeseed,1,PK,0.001,35
74,2,winter_rapeseed,2,KAS,0.4,24
74,2,winter_rapeseed,3,KAS,0.8,20
75,2,winter_rapeseed,1,PK,0.001,35
75,2,winter_rapeseed,2,KAS,0.4,24
75,2,winter_rapeseed,3,KAS,0.8,20
76,2,winter_rapeseed,1,PK,0.001,35
76,2,winter_rapeseed,2,KAS,0.4,24
76,2,winter_rapeseed,3,KAS,0.8,20
77,2,winter_rapeseed,1,PK,0.001,35
77,2,winter_rapeseed,2,KAS,0.4,24
77,2,winter_rapeseed,3,KAS,0.8,20
78,2,winter_rapeseed,1,PK,0.001,35
78,2,winter_rapeseed,2,KAS,0.4,24
78,2,winter_rapeseed,3,KAS,0.8,20
80,2,winter_rapeseed,1,PK,0.001,35
80,2,winter_rapeseed,2,KAS,0.4,24
80,2,winter_rapeseed,3,KAS,0.8,20
81,2,winter_rapeseed,1,PK,0.001,35
81,2,winter_rapeseed,2,KAS,0.4,24
81,2,winter_rapeseed,3,KAS,0.8,20
82,2,winter_rapeseed,1,PK,0.001,35
82,2,winter_rapeseed,2,KAS,0.4,24
82,2,winter_rapeseed,3,KAS,0.8,20
83,2,winter_rapeseed,1,PK,0.001,35
83,2,winter_rapeseed,2,KAS,0.4,24
83,2,winter_rapeseed,3,KAS,0.8,20
84,2,winter_rapeseed,1,PK,0.001,35
84,2,winter_rapeseed,2,KAS,0.4,24
84,2,winter_rapeseed,3,KAS,0.8,20
85,2,winter_rapeseed,1,PK,0.001,35
85,2,winter_rapeseed,2,KAS,0.4,24
85,2,winter_rapeseed,3,KAS,0.8,20
86,2,winter_rapeseed,1,PK,0.001,35
86,2,winter_rapeseed,2,KAS,0.4,24
86,2,winter_rapeseed,3,KAS,0.8,20
87,2,winter_rapeseed,1,PK,0.001,35
87,2,winter_rapeseed,2,KAS,0.4,24
87,2,winter_rapeseed,3,KAS,0.8,20
88,2,winter_rapeseed,1,PK,0.001,35
88,2,winter_rapeseed,2,KAS,0.4,24
88,2,winter_rapeseed,3,KAS,0.8,20
89,2,winter_rapeseed,1,PK,0.001,35
89,2,winter_rapeseed,2,KAS,0.4,24
89,2,winter_rapeseed,3,KAS,0.8,20
91,2,winter_rapeseed,1,PK,0.001,35
91,2,winter_rapeseed,2,KAS,0.4,24
91,2,winter_rapeseed,3,KAS,0.8,20
92,2,winter_rapeseed,1,PK,0.001,35
92,2,winter_rapeseed,2,KAS,0.4,24
92,2,winter_rapeseed,3,KAS,0.8,20
93,2,winter_rapeseed,1,PK,0.001,35
93,2,winter_rapeseed,2,KAS,0.4,24
93,2,winter_rapeseed,3,KAS,0.8,20
95,2,winter_rapeseed,1,PK,0.001,35
95,2,winter_rapeseed,2,KAS,0.4,24
95,2,winter_rapeseed,3,KAS,0.8,20
96,2,winter_rapeseed,1,PK,0.001,35
96,2,winter_rapeseed,2,KAS,0.4,24
96,2,winter_rapeseed,3,KAS,0.8,20
98,2,winter_rapeseed,1,PK,0.001,35
98,2,winter_rapeseed,2,KAS,0.4,24
98,2,winter_rapeseed,3,KAS,0.8,20
100,2,winter_rapeseed,1,PK,0.001,35
100,2,winter_rapeseed,2,KAS,0.4,24
100,2,winter_rapeseed,3,KAS,0.8,20
101,2,winter_rapeseed,1,PK,0.001,35
101,2,winter_rapeseed,2,KAS,0.4,24
101,2,winter_rapeseed,3,KAS,0.8,20
102,2,winter_rapeseed,1,PK,0.001,35
102,2,winter_rapeseed,2,KAS,0.4,24
102,2,winter_rapeseed,3,KAS,0.8,20
104,2,winter_rapeseed,1,PK,0.001,35
104,2,winter_rapeseed,2,KAS,0.4,24
104,2,winter_rapeseed,3,KAS,0.8,20
106,2,winter_rapeseed,1,PK,0.001,35
106,2,winter_rapeseed,2,KAS,0.4,24
106,2,winter_rapeseed,3,KAS,0.8,20
107,2,winter_rapeseed,1,PK,0.001,35
107,2,winter_rapeseed,2,KAS,0.4,24
107,2,winter_rapeseed,3,KAS,0.8,20
112,2,winter_rapeseed,1,PK,0.001,35
112,2,winter_rapeseed,2,KAS,0.4,24
112,2,winter_rapeseed,3,KAS,0.8,20
113,2,winter_rapeseed,1,PK,0.001,35
113,2,winter_rapeseed,2,KAS,0.4,24
113,2,winter_rapeseed,3,KAS,0.8,20
114,2,winter_rapeseed,1,PK,0.001,35
114,2,winter_rapeseed,2,KAS,0.4,24
114,2,winter_rapeseed,3,KAS,0.8,20
116,2,winter_rapeseed,1,PK,0.001,35
116,2,winter_rapeseed,2,KAS,0.4,24
116,2,winter_rapeseed,3,KAS,0.8,20
119,2,winter_rapeseed,1,PK,0.001,35
119,2,winter_rapeseed,2,KAS,0.4,24
119,2,winter_rapeseed,3,KAS,0.8,20
120,2,winter_rapeseed,1,PK,0.001,35
120,2,winter_rapeseed,2,KAS,0.4,24
120,2,winter_rapeseed,3,KAS,0.8,20
121,2,winter_rapeseed,1,PK,0.001,35
121,2,winter_rapeseed,2,KAS,0.4,24
121,2,winter_rapeseed,3,KAS,0.8,20
123,2,winter_rapeseed,1,PK,0.001,35
123,2,winter_rapeseed,2,KAS,0.4,24
123,2,winter_rapeseed,3,KAS,0.8,20
124,2,winter_rapeseed,1,PK,0.001,35
124,2,winter_rapeseed,2,KAS,0.4,24
124,2,winter_rapeseed,3,KAS,0.8,20
125,2,winter_rapeseed,1,PK,0.001,35
125,2,winter_rapeseed,2,KAS,0.4,24
125,2,winter_rapeseed,3,KAS,0.8,20
126,2,winter_rapeseed,1,PK,0.001,35
126,2,winter_rapeseed,2,KAS,0.4,24
126,2,winter_rapeseed,3,KAS,0.8,20
127,2,winter_rapeseed,1,PK,0.001,35
127,2,winter_rapeseed,2,KAS,0.4,24
127,2,winter_rapeseed,3,KAS,0.8,20
128,2,winter_rapeseed,1,PK,0.001,35
128,2,winter_rapeseed,2,KAS,0.4,24
128,2,winter_rapeseed,3,KAS,0.8,20
129,2,winter_rapeseed,1,PK,0.001,35
129,2,winter_rapeseed,2,KAS,0.4,24
129,2,winter_rapeseed,3,KAS,0.8,20
131,2,winter_rapeseed,1,PK,0.001,35
131,2,winter_rapeseed,2,KAS,0.4,24
131,2,winter_rapeseed,3,KAS,0.8,20
132,2,winter_rapeseed,1,PK,0.001,35
132,2,winter_rapeseed,2,KAS,0.4,24
132,2,winter_rapeseed,3,KAS,0.8,20
134,2,winter_rapeseed,1,PK,0.001,35
134,2,winter_rapeseed,2,KAS,0.4,24
134,2,winter_rapeseed,3,KAS,0.8,20
136,2,winter_rapeseed,1,PK,0.001,35
136,2,winter_rapeseed,2,KAS,0.4,24
136,2,winter_rapeseed,3,KAS,0.8,20
137,2,winter_rapeseed,1,PK,0.001,35
137,2,winter_rapeseed,2,KAS,0.4,24
137,2,winter_rapeseed,3,KAS,0.8,20
138,2,winter_rapeseed,1,PK,0.001,35
138,2,winter_rapeseed,2,KAS,0.4,24
138,2,winter_rapeseed,3,KAS,0.8,20
140,2,winter_rapeseed,1,PK,0.001,35
140,2,winter_rapeseed,2,KAS,0.4,24
140,2,winter_rapeseed,3,KAS,0.8,20
141,2,winter_rapeseed,1,PK,0.001,35
141,2,winter_rapeseed,2,KAS,0.4,24
141,2,winter_rapeseed,3,KAS,0.8,20
144,2,winter_rapeseed,1,PK,0.001,35
144,2,winter_rapeseed,2,KAS,0.4,24
144,2,winter_rapeseed,3,KAS,0.8,20
145,2,winter_rapeseed,1,PK,0.001,35
145,2,winter_rapeseed,2,KAS,0.4,24
145,2,winter_rapeseed,3,KAS,0.8,20
146,2,winter_rapeseed,1,PK,0.001,35
146,2,winter_rapeseed,2,KAS,0.4,24
146,2,winter_rapeseed,3,KAS,0.8,20
147,2,winter_rapeseed,1,PK,0.001,35
147,2,winter_rapeseed,2,KAS,0.4,24
147,2,winter_rapeseed,3,KAS,0.8,20
148,2,winter_rapeseed,1,PK,0.001,35
148,2,winter_rapeseed,2,KAS,0.4,24
148,2,winter_rapeseed,3,KAS,0.8,20
149,2,winter_rapeseed,1,PK,0.001,35
149,2,winter_rapeseed,2,KAS,0.4,24
149,2,winter_rapeseed,3,KAS,0.8,20
150,2,winter_rapeseed,1,PK,0.001,35
150,2,winter_rapeseed,2,KAS,0.4,24
150,2,winter_rapeseed,3,KAS,0.8,20
151,2,winter_rapeseed,1,PK,0.001,35
151,2,winter_rapeseed,2,KAS,0.4,24
151,2,winter_rapeseed,3,KAS,0.8,20
152,2,winter_rapeseed,1,PK,0.001,35
152,2,winter_rapeseed,2,KAS,0.4,24
152,2,winter_rapeseed,3,KAS,0.8,20
153,2,winter_rapeseed,1,PK,0.001,35
153,2,winter_rapeseed,2,KAS,0.4,24
153,2,winter_rapeseed,3,KAS,0.8,20
155,2,winter_rapeseed,1,PK,0.001,35
155,2,winter_rapeseed,2,KAS,0.4,24
155,2,winter_rapeseed,3,KAS,0.8,20
156,2,winter_rapeseed,1,PK,0.001,35
156,2,winter_rapeseed,2,KAS,0.4,24
156,2,winter_rapeseed,3,KAS,0.8,20
158,2,winter_rapeseed,1,PK,0.001,35
158,2,winter_rapeseed,2,KAS,0.4,24
158,2,winter_rapeseed,3,KAS,0.8,20
160,2,winter_rapeseed,1,PK,0.001,35
160,2,winter_rapeseed,2,KAS,0.4,24
160,2,winter_rapeseed,3,KAS,0.8,20
161,2,winter_rapeseed,1,PK,0.001,35
161,2,winter_rapeseed,2,KAS,0.4,24
161,2,winter_rapeseed,3,KAS,0.8,20
162,2,winter_rapeseed,1,PK,0.001,35
162,2,winter_rapeseed,2,KAS,0.4,24
162,2,winter_rapeseed,3,KAS,0.8,20
166,2,winter_rapeseed,1,PK,0.001,35
166,2,winter_rapeseed,2,KAS,0.4,24
166,2,winter_rapeseed,3,KAS,0.8,20
167,2,winter_rapeseed,1,PK,0.001,35
167,2,winter_rapeseed,2,KAS,0.4,24
167,2,winter_rapeseed,3,KAS,0.8,20
170,2,winter_rapeseed,1,PK,0.001,35
170,2,winter_rapeseed,2,KAS,0.4,24
170,2,winter_rapeseed,3,KAS,0.8,20
171,2,winter_rapeseed,1,PK,0.001,35
171,2,winter_rapeseed,2,KAS,0.4,24
171,2,winter_rapeseed,3,KAS,0.8,20
172,2,winter_rapeseed,1,PK,0.001,35
172,2,winter_rapeseed,2,KAS,0.4,24
172,2,winter_rapeseed,3,KAS,0.8,20
175,2,winter_rapeseed,1,PK,0.001,35
175,2,winter_rapeseed,2,KAS,0.4,24
175,2,winter_rapeseed,3,KAS,0.8,20
176,2,winter_rapeseed,1,PK,0.001,35
176,2,winter_rapeseed,2,KAS,0.4,24
176,2,winter_rapeseed,3,KAS,0.8,20
177,2,winter_rapeseed,1,PK,0.001,35
177,2,winter_rapeseed,2,KAS,0.4,24
177,2,winter_rapeseed,3,KAS,0.8,20
179,2,winter_rapeseed,1,PK,0.001,35
179,2,winter_rapeseed,2,KAS,0.4,24
179,2,winter_rapeseed,3,KAS,0.8,20
181,2,winter_rapeseed,1,PK,0.001,35
181,2,winter_rapeseed,2,KAS,0.4,24
181,2,winter_rapeseed,3,KAS,0.8,20
182,2,winter_rapeseed,1,PK,0.001,35
182,2,winter_rapeseed,2,KAS,0.4,24
182,2,winter_rapeseed,3,KAS,0.8,20
183,2,winter_rapeseed,1,PK,0.001,35
183,2,winter_rapeseed,2,KAS,0.4,24
183,2,winter_rapeseed,3,KAS,0.8,20
185,2,winter_rapeseed,1,PK,0.001,35
185,2,winter_rapeseed,2,KAS,0.4,24
185,2,winter_rapeseed,3,KAS,0.8,20
186,2,winter_rapeseed,1,PK,0.001,35
186,2,winter_rapeseed,2,KAS,0.4,24
186,2,winter_rapeseed,3,KAS,0.8,20
187,2,winter_rapeseed,1,PK,0.001,35
187,2,winter_rapeseed,2,KAS,0.4,24
187,2,winter_rapeseed,3,KAS,0.8,20
188,2,winter_rapeseed,1,PK,0.001,35
188,2,winter_rapeseed,2,KAS,0.4,24
188,2,winter_rapeseed,3,KAS,0.8,20
190,2,winter_rapeseed,1,PK,0.001,35
190,2,winter_rapeseed,2,KAS,0.4,24
190,2,winter_rapeseed,3,KAS,0.8,20
191,2,winter_rapeseed,1,PK,0.001,35
191,2,winter_rapeseed,2,KAS,0.4,24
191,2,winter_rapeseed,3,KAS,0.8,20
192,2,winter_rapeseed,1,PK,0.001,35
192,2,winter_rapeseed,2,KAS,0.4,24
192,2,winter_rapeseed,3,KAS,0.8,20
193,2,winter_rapeseed,1,PK,0.001,35
193,2,winter_rapeseed,2,KAS,0.4,24
193,2,winter_rapeseed,3,KAS,0.8,20
194,2,winter_rapeseed,1,PK,0.001,35
194,2,winter_rapeseed,2,KAS,0.4,24
194,2,winter_rapeseed,3,KAS,0.8,20
195,2,winter_rapeseed,1,PK,0.001,35
195,2,winter_rapeseed,2,KAS,0.4,24
195,2,winter_rapeseed,3,KAS,0.8,20
197,2,winter_rapeseed,1,PK,0.001,35
197,2,winter_rapeseed,2,KAS,0.4,24
197,2,winter_rapeseed,3,KAS,0.8,20
198,2,winter_rapeseed,1,PK,0.001,35
198,2,winter_rapeseed,2,KAS,0.4,24
198,2,winter_rapeseed,3,KAS,0.8,20
200,2,winter_rapeseed,1,PK,0.001,35
200,2,winter_rapeseed,2,KAS,0.4,24
200,2,winter_rapeseed,3,KAS,0.8,20
201,2,winter_rapeseed,1,PK,0.001,35
201,2,winter_rapeseed,2,KAS,0.4,24
201,2,winter_rapeseed,3,KAS,0.8,20
202,2,winter_rapeseed,1,PK,0.001,35
202,2,winter_rapeseed,2,KAS,0.4,24
202,2,winter_rapeseed,3,KAS,0.8,20
203,2,winter_rapeseed,1,PK,0.001,35
203,2,winter_rapeseed,2,KAS,0.4,24
203,2,winter_rapeseed,3,KAS,0.8,20
205,2,winter_rapeseed,1,PK,0.001,35
205,2,winter_rapeseed,2,KAS,0.4,24
205,2,winter_rapeseed,3,KAS,0.8,20
206,2,winter_rapeseed,1,PK,0.001,35
206,2,winter_rapeseed,2,KAS,0.4,24
206,2,winter_rapeseed,3,KAS,0.8,20
207,2,winter_rapeseed,1,PK,0.001,35
207,2,winter_rapeseed,2,KAS,0.4,24
207,2,winter_rapeseed,3,KAS,0.8,20
208,2,winter_rapeseed,1,PK,0.001,35
208,2,winter_rapeseed,2,KAS,0.4,24
208,2,winter_rapeseed,3,KAS,0.8,20
210,2,winter_rapeseed,1,PK,0.001,35
210,2,winter_rapeseed,2,KAS,0.4,24
210,2,winter_rapeseed,3,KAS,0.8,20
211,2,winter_rapeseed,1,PK,0.001,35
211,2,winter_rapeseed,2,KAS,0.4,24
211,2,winter_rapeseed,3,KAS,0.8,20
212,2,winter_rapeseed,1,PK,0.001,35
212,2,winter_rapeseed,2,KAS,0.4,24
212,2,winter_rapeseed,3,KAS,0.8,20
213,2,winter_rapeseed,1,PK,0.001,35
213,2,winter_rapeseed,2,KAS,0.4,24
213,2,winter_rapeseed,3,KAS,0.8,20
214,2,winter_rapeseed,1,PK,0.001,35
214,2,winter_rapeseed,2,KAS,0.4,24
214,2,winter_rapeseed,3,KAS,0.8,20
215,2,winter_rapeseed,1,PK,0.001,35
215,2,winter_rapeseed,2,KAS,0.4,24
215,2,winter_rapeseed,3,KAS,0.8,20
219,2,winter_rapeseed,1,PK,0.001,35
219,2,winter_rapeseed,2,KAS,0.4,24
219,2,winter_rapeseed,3,KAS,0.8,20
220,2,winter_rapeseed,1,PK,0.001,35
220,2,winter_rapeseed,2,KAS,0.4,24
220,2,winter_rapeseed,3,KAS,0.8,20
221,2,winter_rapeseed,1,PK,0.001,35
221,2,winter_rapeseed,2,KAS,0.4,24
221,2,winter_rapeseed,3,KAS,0.8,20
222,2,winter_rapeseed,1,PK,0.001,35
222,2,winter_rapeseed,2,KAS,0.4,24
222,2,winter_rapeseed,3,KAS,0.8,20
225,2,winter_rapeseed,1,PK,0.001,35
225,2,winter_rapeseed,2,KAS,0.4,24
225,2,winter_rapeseed,3,KAS,0.8,20
229,2,winter_rapeseed,1,PK,0.001,35
229,2,winter_rapeseed,2,KAS,0.4,24
229,2,winter_rapeseed,3,KAS,0.8,20
230,2,winter_rapeseed,1,PK,0.001,35
230,2,winter_rapeseed,2,KAS,0.4,24
230,2,winter_rapeseed,3,KAS,0.8,20
232,2,winter_rapeseed,1,PK,0.001,35
232,2,winter_rapeseed,2,KAS,0.4,24
232,2,winter_rapeseed,3,KAS,0.8,20
233,2,winter_rapeseed,1,PK,0.001,35
233,2,winter_rapeseed,2,KAS,0.4,24
233,2,winter_rapeseed,3,KAS,0.8,20
234,2,winter_rapeseed,1,PK,0.001,35
234,2,winter_rapeseed,2,KAS,0.4,24
234,2,winter_rapeseed,3,KAS,0.8,20
236,2,winter_rapeseed,1,PK,0.001,35
236,2,winter_rapeseed,2,KAS,0.4,24
236,2,winter_rapeseed,3,KAS,0.8,20
237,2,winter_rapeseed,1,PK,0.001,35
237,2,winter_rapeseed,2,KAS,0.4,24
237,2,winter_rapeseed,3,KAS,0.8,20
238,2,winter_rapeseed,1,PK,0.001,35
238,2,winter_rapeseed,2,KAS,0.4,24
238,2,winter_rapeseed,3,KAS,0.8,20
240,2,winter_rapeseed,1,PK,0.001,35
240,2,winter_rapeseed,2,KAS,0.4,24
240,2,winter_rapeseed,3,KAS,0.8,20
241,2,winter_rapeseed,1,PK,0.001,35
241,2,winter_rapeseed,2,KAS,0.4,24
241,2,winter_rapeseed,3,KAS,0.8,20
242,2,winter_rapeseed,1,PK,0.001,35
242,2,winter_rapeseed,2,KAS,0.4,24
242,2,winter_rapeseed,3,KAS,0.8,20
243,2,winter_rapeseed,1,PK,0.001,35
243,2,winter_rapeseed,2,KAS,0.4,24
243,2,winter_rapeseed,3,KAS,0.8,20
244,2,winter_rapeseed,1,PK,0.001,35
244,2,winter_rapeseed,2,KAS,0.4,24
244,2,winter_rapeseed,3,KAS,0.8,20
245,2,winter_rapeseed,1,PK,0.001,35
245,2,winter_rapeseed,2,KAS,0.4,24
245,2,winter_rapeseed,3,KAS,0.8,20
246,2,winter_rapeseed,1,PK,0.001,35
246,2,winter_rapeseed,2,KAS,0.4,24
246,2,winter_rapeseed,3,KAS,0.8,20
247,2,winter_rapeseed,1,PK,0.001,35
247,2,winter_rapeseed,2,KAS,0.4,24
247,2,winter_rapeseed,3,KAS,0.8,20
249,2,winter_rapeseed,1,PK,0.001,35
249,2,winter_rapeseed,2,KAS,0.4,24
249,2,winter_rapeseed,3,KAS,0.8,20
250,2,winter_rapeseed,1,PK,0.001,35
250,2,winter_rapeseed,2,KAS,0.4,24
250,2,winter_rapeseed,3,KAS,0.8,20
251,2,winter_rapeseed,1,PK,0.001,35
251,2,winter_rapeseed,2,KAS,0.4,24
251,2,winter_rapeseed,3,KAS,0.8,20
252,2,winter_rapeseed,1,PK,0.001,35
252,2,winter_rapeseed,2,KAS,0.4,24
252,2,winter_rapeseed,3,KAS,0.8,20
253,2,winter_rapeseed,1,PK,0.001,35
253,2,winter_rapeseed,2,KAS,0.4,24
253,2,winter_rapeseed,3,KAS,0.8,20
254,2,winter_rapeseed,1,PK,0.001,35
254,2,winter_rapeseed,2,KAS,0.4,24
254,2,winter_rapeseed,3,KAS,0.8,20
255,2,winter_rapeseed,1,PK,0.001,35
255,2,winter_rapeseed,2,KAS,0.4,24
255,2,winter_rapeseed,3,KAS,0.8,20
257,2,winter_rapeseed,1,PK,0.001,35
257,2,winter_rapeseed,2,KAS,0.4,24
257,2,winter_rapeseed,3,KAS,0.8,20
258,2,winter_rapeseed,1,PK,0.001,35
258,2,winter_rapeseed,2,KAS,0.4,24
258,2,winter_rapeseed,3,KAS,0.8,20
259,2,winter_rapeseed,1,PK,0.001,35
259,2,winter_rapeseed,2,KAS,0.4,24
259,2,winter_rapeseed,3,KAS,0.8,20
260,2,winter_rapeseed,1,PK,0.001,35
260,2,winter_rapeseed,2,KAS,0.4,24
260,2,winter_rapeseed,3,KAS,0.8,20
261,2,winter_rapeseed,1,PK,0.001,35
261,2,winter_rapeseed,2,KAS,0.4,24
261,2,winter_rapeseed,3,KAS,0.8,20
262,2,winter_rapeseed,1,PK,0.001,35
