location,FertilizerScenario,crop,Event,vType,DVS,Amount
1480,2,winter_rapeseed,2,KAS,0.4,24
1480,2,winter_rapeseed,3,KAS,0.8,20
1481,2,winter_rapeseed,1,PK,0.001,35
1481,2,winter_rapeseed,2,KAS,0.4,24
1481,2,winter_rapeseed,3,KAS,0.8,20
1482,2,winter_rapeseed,1,PK,0.001,35
1482,2,winter_rapeseed,2,KAS,0.4,24
1482,2,winter_rapeseed,3,KAS,0.8,20
1483,2,winter_rapeseed,1,PK,0.001,35
1483,2,winter_rapeseed,2,KAS,0.4,24
1483,2,winter_rapeseed,3,KAS,0.8,20
1484,2,winter_rapeseed,1,PK,0.001,35
1484,2,winter_rapeseed,2,KAS,0.4,24
1484,2,winter_rapeseed,3,KAS,0.8,20
1485,2,winter_rapeseed,1,PK,0.001,35
1485,2,winter_rapeseed,2,KAS,0.4,24
1485,2,winter_rapeseed,3,KAS,0.8,20
1486,2,winter_rapeseed,1,PK,0.001,35
1486,2,winter_rapeseed,2,KAS,0.4,24
1486,2,winter_rapeseed,3,KAS,0.8,20
1487,2,winter_rapeseed,1,PK,0.001,35
1487,2,winter_rapeseed,2,KAS,0.4,24
1487,2,winter_rapeseed,3,KAS,0.8,20
1488,2,winter_rapeseed,1,PK,0.001,35
1488,2,winter_rapeseed,2,KAS,0.4,24
1488,2,winter_rapeseed,3,KAS,0.8,20
1489,2,winter_rapeseed,1,PK,0.001,35
1489,2,winter_rapeseed,2,KAS,0.4,24
1489,2,winter_rapeseed,3,KAS,0.8,20
1490,2,winter_rapeseed,1,PK,0.001,35
1490,2,winter_rapeseed,2,KAS,0.4,24
1490,2,winter_rapeseed,3,KAS,0.8,20
1491,2,winter_rapeseed,1,PK,0.001,35
1491,2,winter_rapeseed,2,KAS,0.4,24
1491,2,winter_rapeseed,3,KAS,0.8,20
1492,2,winter_rapeseed,1,PK,0.001,35
1492,2,winter_rapeseed,2,KAS,0.4,24
1492,2,winter_rapeseed,3,KAS,0.8,20
1493,2,winter_rapeseed,1,PK,0.001,35
1493,2,winter_rapeseed,2,KAS,0.4,24
1493,2,winter_rapeseed,3,KAS,0.8,20
1494,2,winter_rapeseed,1,PK,0.001,35
1494,2,winter_rapeseed,2,KAS,0.4,24
1494,2,winter_rapeseed,3,KAS,0.8,20
1495,2,winter_rapeseed,1,PK,0.001,35
1495,2,winter_rapeseed,2,KAS,0.4,24
1495,2,winter_rapeseed,3,KAS,0.8,20
1496,2,winter_rapeseed,1,PK,0.001,35
1496,2,winter_rapeseed,2,KAS,0.4,24
1496,2,winter_rapeseed,3,KAS,0.8,20
1497,2,winter_rapeseed,1,PK,0.001,35
1497,2,winter_rapeseed,2,KAS,0.4,24
1497,2,winter_rapeseed,3,KAS,0.8,20
1498,2,winter_rapeseed,1,PK,0.001,35
1498,2,winter_rapeseed,2,KAS,0.4,24
1498,2,winter_rapeseed,3,KAS,0.8,20
1499,2,winter_rapeseed,1,PK,0.001,35
1499,2,winter_rapeseed,2,KAS,0.4,24
1499,2,winter_rapeseed,3,KAS,0.8,20
1500,2,winter_rapeseed,1,PK,0.001,35
1500,2,winter_rapeseed,2,KAS,0.4,24
1500,2,winter_rapeseed,3,KAS,0.8,20
1501,2,winter_rapeseed,1,PK,0.001,35
1501,2,winter_rapeseed,2,KAS,0.4,24
1501,2,winter_rapeseed,3,KAS,0.8,20
1502,2,winter_rapeseed,1,PK,0.001,35
1502,2,winter_rapeseed,2,KAS,0.4,24
1502,2,winter_rapeseed,3,KAS,0.8,20
1503,2,winter_rapeseed,1,PK,0.001,35
1503,2,winter_rapeseed,2,KAS,0.4,24
1503,2,winter_rapeseed,3,KAS,0.8,20
1504,2,winter_rapeseed,1,PK,0.001,35
1504,2,winter_rapeseed,2,KAS,0.4,24
1504,2,winter_rapeseed,3,KAS,0.8,20
1505,2,winter_rapeseed,1,PK,0.001,35
1505,2,winter_rapeseed,2,KAS,0.4,24
1505,2,winter_rapeseed,3,KAS,0.8,20
1506,2,winter_rapeseed,1,PK,0.001,35
1506,2,winter_rapeseed,2,KAS,0.4,24
1506,2,winter_rapeseed,3,KAS,0.8,20
1507,2,winter_rapeseed,1,PK,0.001,35
1507,2,winter_rapeseed,2,KAS,0.4,24
1507,2,winter_rapeseed,3,KAS,0.8,20
1508,2,winter_rapeseed,1,PK,0.001,35
1508,2,winter_rapeseed,2,KAS,0.4,24
1508,2,winter_rapeseed,3,KAS,0.8,20
1509,2,winter_rapeseed,1,PK,0.001,35
1509,2,winter_rapeseed,2,KAS,0.4,24
1509,2,winter_rapeseed,3,KAS,0.8,20
1510,2,winter_rapeseed,1,PK,0.001,35
1510,2,winter_rapeseed,2,KAS,0.4,24
1510,2,winter_rapeseed,3,KAS,0.8,20
1511,2,winter_rapeseed,1,PK,0.001,35
1511,2,winter_rapeseed,2,KAS,0.4,24
1511,2,winter_rapeseed,3,KAS,0.8,20
1512,2,winter_rapeseed,1,PK,0.001,35
1512,2,winter_rapeseed,2,KAS,0.4,24
1512,2,winter_rapeseed,3,KAS,0.8,20
1513,2,winter_rapeseed,1,PK,0.001,35
1513,2,winter_rapeseed,2,KAS,0.4,24
1513,2,winter_rapeseed,3,KAS,0.8,20
1514,2,winter_rapeseed,1,PK,0.001,35
1514,2,winter_rapeseed,2,KAS,0.4,24
1514,2,winter_rapeseed,3,KAS,0.8,20
1515,2,winter_rapeseed,1,PK,0.001,35
1515,2,winter_rapeseed,2,KAS,0.4,24
1515,2,winter_rapeseed,3,KAS,0.8,20
1516,2,winter_rapeseed,1,PK,0.001,35
1516,2,winter_rapeseed,2,KAS,0.4,24
1516,2,winter_rapeseed,3,KAS,0.8,20
1517,2,winter_rapeseed,1,PK,0.001,35
1517,2,winter_rapeseed,2,KAS,0.4,24
1517,2,winter_rapeseed,3,KAS,0.8,20
1518,2,winter_rapeseed,1,PK,0.001,35
1518,2,winter_rapeseed,2,KAS,0.4,24
1518,2,winter_rapeseed,3,KAS,0.8,20
1519,2,winter_rapeseed,1,PK,0.001,35
1519,2,winter_rapeseed,2,KAS,0.4,24
1519,2,winter_rapeseed,3,KAS,0.8,20
1520,2,winter_rapeseed,1,PK,0.001,35
1520,2,winter_rapeseed,2,KAS,0.4,24
1520,2,winter_rapeseed,3,KAS,0.8,20
1521,2,winter_rapeseed,1,PK,0.001,35
1521,2,winter_rapeseed,2,KAS,0.4,24
1521,2,winter_rapeseed,3,KAS,0.8,20
1522,2,winter_rapeseed,1,PK,0.001,35
1522,2,winter_rapeseed,2,KAS,0.4,24
1522,2,winter_rapeseed,3,KAS,0.8,20
1523,2,winter_rapeseed,1,PK,0.001,35
1523,2,winter_rapeseed,2,KAS,0.4,24
1523,2,winter_rapeseed,3,KAS,0.8,20
1524,2,winter_rapeseed,1,PK,0.001,35
1524,2,winter_rapeseed,2,KAS,0.4,24
1524,2,winter_rapeseed,3,KAS,0.8,20
1525,2,winter_rapeseed,1,PK,0.001,35
1525,2,winter_rapeseed,2,KAS,0.4,24
1525,2,winter_rapeseed,3,KAS,0.8,20
1526,2,winter_rapeseed,1,PK,0.001,35
1526,2,winter_rapeseed,2,KAS,0.4,24
1526,2,winter_rapeseed,3,KAS,0.8,20
1527,2,winter_rapeseed,1,PK,0.001,35
1527,2,winter_rapeseed,2,KAS,0.4,24
1527,2,winter_rapeseed,3,KAS,0.8,20
1528,2,winter_rapeseed,1,PK,0.001,35
1528,2,winter_rapeseed,2,KAS,0.4,24
1528,2,winter_rapeseed,3,KAS,0.8,20
1529,2,winter_rapeseed,1,PK,0.001,35
1529,2,winter_rapeseed,2,KAS,0.4,24
1529,2,winter_rapeseed,3,KAS,0.8,20
1530,2,winter_rapeseed,1,PK,0.001,35
1530,2,winter_rapeseed,2,KAS,0.4,24
1530,2,winter_rapeseed,3,KAS,0.8,20
1531,2,winter_rapeseed,1,PK,0.001,35
1531,2,winter_rapeseed,2,KAS,0.4,24
1531,2,winter_rapeseed,3,KAS,0.8,20
1532,2,winter_rapeseed,1,PK,0.001,35
1532,2,winter_rapeseed,2,KAS,0.4,24
1532,2,winter_rapeseed,3,KAS,0.8,20
1533,2,winter_rapeseed,1,PK,0.001,35
1533,2,winter_rapeseed,2,KAS,0.4,24
1533,2,winter_rapeseed,3,KAS,0.8,20
1534,2,winter_rapeseed,1,PK,0.001,35
1534,2,winter_rapeseed,2,KAS,0.4,24
1534,2,winter_rapeseed,3,KAS,0.8,20
1535,2,winter_rapeseed,1,PK,0.001,35
1535,2,winter_rapeseed,2,KAS,0.4,24
1535,2,winter_rapeseed,3,KAS,0.8,20
1536,2,winter_rapeseed,1,PK,0.001,35
1536,2,winter_rapeseed,2,KAS,0.4,24
1536,2,winter_rapeseed,3,KAS,0.8,20
1537,2,winter_rapeseed,1,PK,0.001,35
1537,2,winter_rapeseed,2,KAS,0.4,24
1537,2,winter_rapeseed,3,KAS,0.8,20
1538,2,winter_rapeseed,1,PK,0.001,35
1538,2,winter_rapeseed,2,KAS,0.4,24
1538,2,winter_rapeseed,3,KAS,0.8,20
1539,2,winter_rapeseed,1,PK,0.001,35
1539,2,winter_rapeseed,2,KAS,0.4,24
1539,2,winter_rapeseed,3,KAS,0.8,20
1540,2,winter_rapeseed,1,PK,0.001,35
1540,2,winter_rapeseed,2,KAS,0.4,24
1540,2,winter_rapeseed,3,KAS,0.8,20
1541,2,winter_rapeseed,1,PK,0.001,35
1541,2,winter_rapeseed,2,KAS,0.4,24
1541,2,winter_rapeseed,3,KAS,0.8,20
1542,2,winter_rapeseed,1,PK,0.001,35
1542,2,winter_rapeseed,2,KAS,0.4,24
1542,2,winter_rapeseed,3,KAS,0.8,20
1543,2,winter_rapeseed,1,PK,0.001,35
1543,2,winter_rapeseed,2,KAS,0.4,24
1543,2,winter_rapeseed,3,KAS,0.8,20
1544,2,winter_rapeseed,1,PK,0.001,35
1544,2,winter_rapeseed,2,KAS,0.4,24
1544,2,winter_rapeseed,3,KAS,0.8,20
1545,2,winter_rapeseed,1,PK,0.001,35
1545,2,winter_rapeseed,2,KAS,0.4,24
1545,2,winter_rapeseed,3,KAS,0.8,20
1546,2,winter_rapeseed,1,PK,0.001,35
1546,2,winter_rapeseed,2,KAS,0.4,24
1546,2,winter_rapeseed,3,KAS,0.8,20
1547,2,winter_rapeseed,1,PK,0.001,35
1547,2,winter_rapeseed,2,KAS,0.4,24
1547,2,winter_rapeseed,3,KAS,0.8,20
1548,2,winter_rapeseed,1,PK,0.001,35
1548,2,winter_rapeseed,2,KAS,0.4,24
1548,2,winter_rapeseed,3,KAS,0.8,20
1549,2,winter_rapeseed,1,PK,0.001,35
1549,2,winter_rapeseed,2,KAS,0.4,24
1549,2,winter_rapeseed,3,KAS,0.8,20
1550,2,winter_rapeseed,1,PK,0.001,35
1550,2,winter_rapeseed,2,KAS,0.4,24
1550,2,winter_rapeseed,3,KAS,0.8,20
1551,2,winter_rapeseed,1,PK,0.001,35
1551,2,winter_rapeseed,2,KAS,0.4,24
1551,2,winter_rapeseed,3,KAS,0.8,20
1552,2,winter_rapeseed,1,PK,0.001,35
1552,2,winter_rapeseed,2,KAS,0.4,24
1552,2,winter_rapeseed,3,KAS,0.8,20
1553,2,winter_rapeseed,1,PK,0.001,35
1553,2,winter_rapeseed,2,KAS,0.4,24
1553,2,winter_rapeseed,3,KAS,0.8,20
1554,2,winter_rapeseed,1,PK,0.001,35
1554,2,winter_rapeseed,2,KAS,0.4,24
1554,2,winter_rapeseed,3,KAS,0.8,20
1555,2,winter_rapeseed,1,PK,0.001,35
1555,2,winter_rapeseed,2,KAS,0.4,24
1555,2,winter_rapeseed,3,KAS,0.8,20
1556,2,winter_rapeseed,1,PK,0.001,35
1556,2,winter_rapeseed,2,KAS,0.4,24
1556,2,winter_rapeseed,3,KAS,0.8,20
1557,2,winter_rapeseed,1,PK,0.001,35
1557,2,winter_rapeseed,2,KAS,0.4,24
1557,2,winter_rapeseed,3,KAS,0.8,20
1558,2,winter_rapeseed,1,PK,0.001,35
1558,2,winter_rapeseed,2,KAS,0.4,24
1558,2,winter_rapeseed,3,KAS,0.8,20
1559,2,winter_rapeseed,1,PK,0.001,35
1559,2,winter_rapeseed,2,KAS,0.4,24
1559,2,winter_rapeseed,3,KAS,0.8,20
1560,2,winter_rapeseed,1,PK,0.001,35
1560,2,winter_rapeseed,2,KAS,0.4,24
1560,2,winter_rapeseed,3,KAS,0.8,20
1561,2,winter_rapeseed,1,PK,0.001,35
1561,2,winter_rapeseed,2,KAS,0.4,24
1561,2,winter_rapeseed,3,KAS,0.8,20
1562,2,winter_rapeseed,1,PK,0.001,35
1562,2,winter_rapeseed,2,KAS,0.4,24
1562,2,winter_rapeseed,3,KAS,0.8,20
1563,2,winter_rapeseed,1,PK,0.001,35
1563,2,winter_rapeseed,2,KAS,0.4,24
1563,2,winter_rapeseed,3,KAS,0.8,20
1564,2,winter_rapeseed,1,PK,0.001,35
1564,2,winter_rapeseed,2,KAS,0.4,24
1564,2,winter_rapeseed,3,KAS,0.8,20
1565,2,winter_rapeseed,1,PK,0.001,35
1565,2,winter_rapeseed,2,KAS,0.4,24
1565,2,winter_rapeseed,3,KAS,0.8,20
1566,2,winter_rapeseed,1,PK,0.001,35
1566,2,winter_rapeseed,2,KAS,0.4,24
1566,2,winter_rapeseed,3,KAS,0.8,20
1567,2,winter_rapeseed,1,PK,0.001,35
1567,2,winter_rapeseed,2,KAS,0.4,24
1567,2,winter_rapeseed,3,KAS,0.8,20
1568,2,winter_rapeseed,1,PK,0.001,35
1568,2,winter_rapeseed,2,KAS,0.4,24
1568,2,winter_rapeseed,3,KAS,0.8,20
1569,2,winter_rapeseed,1,PK,0.001,35
1569,2,winter_rapeseed,2,KAS,0.4,24
1569,2,winter_rapeseed,3,KAS,0.8,20
1570,2,winter_rapeseed,1,PK,0.001,35
1570,2,winter_rapeseed,2,KAS,0.4,24
1570,2,winter_rapeseed,3,KAS,0.8,20
1571,2,winter_rapeseed,1,PK,0.001,35
1571,2,winter_rapeseed,2,KAS,0.4,24
1571,2,winter_rapeseed,3,KAS,0.8,20
1572,2,winter_rapeseed,1,PK,0.001,35
1572,2,winter_rapeseed,2,KAS,0.4,24
1572,2,winter_rapeseed,3,KAS,0.8,20
1573,2,winter_rapeseed,1,PK,0.001,35
1573,2,winter_rapeseed,2,KAS,0.4,24
1573,2,winter_rapeseed,3,KAS,0.8,20
1574,2,winter_rapeseed,1,PK,0.001,35
1574,2,winter_rapeseed,2,KAS,0.4,24
1574,2,winter_rapeseed,3,KAS,0.8,20
1575,2,winter_rapeseed,1,PK,0.001,35
1575,2,winter_rapeseed,2,KAS,0.4,24
1575,2,winter_rapeseed,3,KAS,0.8,20
1576,2,winter_rapeseed,1,PK,0.001,35
1576,2,winter_rapeseed,2,KAS,0.4,24
1576,2,winter_rapeseed,3,KAS,0.8,20
1577,2,winter_rapeseed,1,PK,0.001,35
1577,2,winter_rapeseed,2,KAS,0.4,24
1577,2,winter_rapeseed,3,KAS,0.8,20
1578,2,winter_rapeseed,1,PK,0.001,35
1578,2,winter_rapeseed,2,KAS,0.4,24
1578,2,winter_rapeseed,3,KAS,0.8,20
1579,2,winter_rapeseed,1,PK,0.001,35
1579,2,winter_rapeseed,2,KAS,0.4,24
1579,2,winter_rapeseed,3,KAS,0.8,20
1580,2,winter_rapeseed,1,PK,0.001,35
1580,2,winter_rapeseed,2,KAS,0.4,24
1580,2,winter_rapeseed,3,KAS,0.8,20
1581,2,winter_rapeseed,1,PK,0.001,35
1581,2,winter_rapeseed,2,KAS,0.4,24
1581,2,winter_rapeseed,3,KAS,0.8,20
1582,2,winter_rapeseed,1,PK,0.001,35
1582,2,winter_rapeseed,2,KAS,0.4,24
1582,2,winter_rapeseed,3,KAS,0.8,20
1583,2,winter_rapeseed,1,PK,0.001,35
1583,2,winter_rapeseed,2,KAS,0.4,24
1583,2,winter_rapeseed,3,KAS,0.8,20
1584,2,winter_rapeseed,1,PK,0.001,35
1584,2,winter_rapeseed,2,KAS,0.4,24
1584,2,winter_rapeseed,3,KAS,0.8,20
1585,2,winter_rapeseed,1,PK,0.001,35
1585,2,winter_rapeseed,2,KAS,0.4,24
1585,2,winter_rapeseed,3,KAS,0.8,20
1586,2,winter_rapeseed,1,PK,0.001,35
1586,2,winter_rapeseed,2,KAS,0.4,24
1586,2,winter_rapeseed,3,KAS,0.8,20
1587,2,winter_rapeseed,1,PK,0.001,35
1587,2,winter_rapeseed,2,KAS,0.4,24
1587,2,winter_rapeseed,3,KAS,0.8,20
1588,2,winter_rapeseed,1,PK,0.001,35
1588,2,winter_rapeseed,2,KAS,0.4,24
1588,2,winter_rapeseed,3,KAS,0.8,20
1589,2,winter_rapeseed,1,PK,0.001,35
1589,2,winter_rapeseed,2,KAS,0.4,24
1589,2,winter_rapeseed,3,KAS,0.8,20
1590,2,winter_rapeseed,1,PK,0.001,35
1590,2,winter_rapeseed,2,KAS,0.4,24
1590,2,winter_rapeseed,3,KAS,0.8,20
1591,2,winter_rapeseed,1,PK,0.001,35
1591,2,winter_rapeseed,2,KAS,0.4,24
1591,2,winter_rapeseed,3,KAS,0.8,20
1593,2,winter_rapeseed,1,PK,0.001,35
1593,2,winter_rapeseed,2,KAS,0.4,24
1593,2,winter_rapeseed,3,KAS,0.8,20
1594,2,winter_rapeseed,1,PK,0.001,35
1594,2,winter_rapeseed,2,KAS,0.4,24
1594,2,winter_rapeseed,3,KAS,0.8,20
1595,2,winter_rapeseed,1,PK,0.001,35
1595,2,winter_rapeseed,2,KAS,0.4,24
1595,2,winter_rapeseed,3,KAS,0.8,20
1596,2,winter_rapeseed,1,PK,0.001,35
1596,2,winter_rapeseed,2,KAS,0.4,24
1596,2,winter_rapeseed,3,KAS,0.8,20
1597,2,winter_rapeseed,1,PK,0.001,35
1597,2,winter_rapeseed,2,KAS,0.4,24
1597,2,winter_rapeseed,3,KAS,0.8,20
1598,2,winter_rapeseed,1,PK,0.001,35
1598,2,winter_rapeseed,2,KAS,0.4,24
1598,2,winter_rapeseed,3,KAS,0.8,20
1599,2,winter_rapeseed,1,PK,0.001,35
1599,2,winter_rapeseed,2,KAS,0.4,24
1599,2,winter_rapeseed,3,KAS,0.8,20
1600,2,winter_rapeseed,1,PK,0.001,35
1600,2,winter_rapeseed,2,KAS,0.4,24
1600,2,winter_rapeseed,3,KAS,0.8,20
1601,2,winter_rapeseed,1,PK,0.001,35
1601,2,winter_rapeseed,2,KAS,0.4,24
1601,2,winter_rapeseed,3,KAS,0.8,20
1602,2,winter_rapeseed,1,PK,0.001,35
1602,2,winter_rapeseed,2,KAS,0.4,24
1602,2,winter_rapeseed,3,KAS,0.8,20
1603,2,winter_rapeseed,1,PK,0.001,35
1603,2,winter_rapeseed,2,KAS,0.4,24
1603,2,winter_rapeseed,3,KAS,0.8,20
1604,2,winter_rapeseed,1,PK,0.001,35
1604,2,winter_rapeseed,2,KAS,0.4,24
1604,2,winter_rapeseed,3,KAS,0.8,20
1605,2,winter_rapeseed,1,PK,0.001,35
1605,2,winter_rapeseed,2,KAS,0.4,24
1605,2,winter_rapeseed,3,KAS,0.8,20
1606,2,winter_rapeseed,1,PK,0.001,35
1606,2,winter_rapeseed,2,KAS,0.4,24
1606,2,winter_rapeseed,3,KAS,0.8,20
1607,2,winter_rapeseed,1,PK,0.001,35
1607,2,winter_rapeseed,2,KAS,0.4,24
1607,2,winter_rapeseed,3,KAS,0.8,20
1608,2,winter_rapeseed,1,PK,0.001,35
1608,2,winter_rapeseed,2,KAS,0.4,24
1608,2,winter_rapeseed,3,KAS,0.8,20
1609,2,winter_rapeseed,1,PK,0.001,35
1609,2,winter_rapeseed,2,KAS,0.4,24
1609,2,winter_rapeseed,3,KAS,0.8,20
1610,2,winter_rapeseed,1,PK,0.001,35
1610,2,winter_rapeseed,2,KAS,0.4,24
1610,2,winter_rapeseed,3,KAS,0.8,20
1611,2,winter_rapeseed,1,PK,0.001,35
1611,2,winter_rapeseed,2,KAS,0.4,24
1611,2,winter_rapeseed,3,KAS,0.8,20
1612,2,winter_rapeseed,1,PK,0.001,35
1612,2,winter_rapeseed,2,KAS,0.4,24
1612,2,winter_rapeseed,3,KAS,0.8,20
1613,2,winter_rapeseed,1,PK,0.001,35
1613,2,winter_rapeseed,2,KAS,0.4,24
1613,2,winter_rapeseed,3,KAS,0.8,20
1614,2,winter_rapeseed,1,PK,0.001,35
1614,2,winter_rapeseed,2,KAS,0.4,24
1614,2,winter_rapeseed,3,KAS,0.8,20
1615,2,winter_rapeseed,1,PK,0.001,35
1615,2,winter_rapeseed,2,KAS,0.4,24
1615,2,winter_rapeseed,3,KAS,0.8,20
1616,2,winter_rapeseed,1,PK,0.001,35
1616,2,winter_rapeseed,2,KAS,0.4,24
1616,2,winter_rapeseed,3,KAS,0.8,20
1617,2,winter_rapeseed,1,PK,0.001,35
1617,2,winter_rapeseed,2,KAS,0.4,24
1617,2,winter_rapeseed,3,KAS,0.8,20
1618,2,winter_rapeseed,1,PK,0.001,35
1618,2,winter_rapeseed,2,KAS,0.4,24
1618,2,winter_rapeseed,3,KAS,0.8,20
1619,2,winter_rapeseed,1,PK,0.001,35
1619,2,winter_rapeseed,2,KAS,0.4,24
1619,2,winter_rapeseed,3,KAS,0.8,20
1620,2,winter_rapeseed,1,PK,0.001,35
1620,2,winter_rapeseed,2,KAS,0.4,24
1620,2,winter_rapeseed,3,KAS,0.8,20
1621,2,winter_rapeseed,1,PK,0.001,35
1621,2,winter_rapeseed,2,KAS,0.4,24
1621,2,winter_rapeseed,3,KAS,0.8,20
1622,2,winter_rapeseed,1,PK,0.001,35
1622,2,winter_rapeseed,2,KAS,0.4,24
1622,2,winter_rapeseed,3,KAS,0.8,20
1623,2,winter_rapeseed,1,PK,0.001,35
1623,2,winter_rapeseed,2,KAS,0.4,24
1623,2,winter_rapeseed,3,KAS,0.8,20
1624,2,winter_rapeseed,1,PK,0.001,35
1624,2,winter_rapeseed,2,KAS,0.4,24
1624,2,winter_rapeseed,3,KAS,0.8,20
1625,2,winter_rapeseed,1,PK,0.001,35
1625,2,winter_rapeseed,2,KAS,0.4,24
1625,2,winter_rapeseed,3,KAS,0.8,20
1626,2,winter_rapeseed,1,PK,0.001,35
1626,2,winter_rapeseed,2,KAS,0.4,24
1626,2,winter_rapeseed,3,KAS,0.8,20
1627,2,winter_rapeseed,1,PK,0.001,35
1627,2,winter_rapeseed,2,KAS,0.4,24
1627,2,winter_rapeseed,3,KAS,0.8,20
1628,2,winter_rapeseed,1,PK,0.001,35
1628,2,winter_rapeseed,2,KAS,0.4,24
1628,2,winter_rapeseed,3,KAS,0.8,20
1629,2,winter_rapeseed,1,PK,0.001,35
1629,2,winter_rapeseed,2,KAS,0.4,24
1629,2,winter_rapeseed,3,KAS,0.8,20
1630,2,winter_rapeseed,1,PK,0.001,35
1630,2,winter_rapeseed,2,KAS,0.4,24
1630,2,winter_rapeseed,3,KAS,0.8,20
1631,2,winter_rapeseed,1,PK,0.001,35
1631,2,winter_rapeseed,2,KAS,0.4,24
1631,2,winter_rapeseed,3,KAS,0.8,20
1632,2,winter_rapeseed,1,PK,0.001,35
1632,2,winter_rapeseed,2,KAS,0.4,24
1632,2,winter_rapeseed,3,KAS,0.8,20
1633,2,winter_rapeseed,1,PK,0.001,35
1633,2,winter_rapeseed,2,KAS,0.4,24
1633,2,winter_rapeseed,3,KAS,0.8,20
1634,2,winter_rapeseed,1,PK,0.001,35
1634,2,winter_rapeseed,2,KAS,0.4,24
1634,2,winter_rapeseed,3,KAS,0.8,20
1635,2,winter_rapeseed,1,PK,0.001,35
1635,2,winter_rapeseed,2,KAS,0.4,24
1635,2,winter_rapeseed,3,KAS,0.8,20
1636,2,winter_rapeseed,1,PK,0.001,35
1636,2,winter_rapeseed,2,KAS,0.4,24
1636,2,winter_rapeseed,3,KAS,0.8,20
1637,2,winter_rapeseed,1,PK,0.001,35
1637,2,winter_rapeseed,2,KAS,0.4,24
1637,2,winter_rapeseed,3,KAS,0.8,20
1638,2,winter_rapeseed,1,PK,0.001,35
1638,2,winter_rapeseed,2,KAS,0.4,24
1638,2,winter_rapeseed,3,KAS,0.8,20
1639,2,winter_rapeseed,1,PK,0.001,35
1639,2,winter_rapeseed,2,KAS,0.4,24
1639,2,winter_rapeseed,3,KAS,0.8,20
1640,2,winter_rapeseed,1,PK,0.001,35
1640,2,winter_rapeseed,2,KAS,0.4,24
1640,2,winter_rapeseed,3,KAS,0.8,20
