location,FertilizerScenario,crop,Event,vType,DVS,Amount
187,2,spring_barley,2,KAS,0.01,31
188,2,spring_barley,1,PK,0.001,32
188,2,spring_barley,2,KAS,0.01,31
190,2,spring_barley,1,PK,0.001,32
190,2,spring_barley,2,KAS,0.01,31
191,2,spring_barley,1,PK,0.001,32
191,2,spring_barley,2,KAS,0.01,31
192,2,spring_barley,1,PK,0.001,32
192,2,spring_barley,2,KAS,0.01,31
193,2,spring_barley,1,PK,0.001,32
193,2,spring_barley,2,KAS,0.01,31
194,2,spring_barley,1,PK,0.001,32
194,2,spring_barley,2,KAS,0.01,31
195,2,spring_barley,1,PK,0.001,32
195,2,spring_barley,2,KAS,0.01,31
197,2,spring_barley,1,PK,0.001,32
197,2,spring_barley,2,KAS,0.01,31
198,2,spring_barley,1,PK,0.001,32
198,2,spring_barley,2,KAS,0.01,31
200,2,spring_barley,1,PK,0.001,32
200,2,spring_barley,2,KAS,0.01,31
201,2,spring_barley,1,PK,0.001,32
201,2,spring_barley,2,KAS,0.01,31
202,2,spring_barley,1,PK,0.001,32
202,2,spring_barley,2,KAS,0.01,31
203,2,spring_barley,1,PK,0.001,32
203,2,spring_barley,2,KAS,0.01,31
205,2,spring_barley,1,PK,0.001,32
205,2,spring_barley,2,KAS,0.01,31
206,2,spring_barley,1,PK,0.001,32
206,2,spring_barley,2,KAS,0.01,31
207,2,spring_barley,1,PK,0.001,32
207,2,spring_barley,2,KAS,0.01,31
208,2,spring_barley,1,PK,0.001,32
208,2,spring_barley,2,KAS,0.01,31
210,2,spring_barley,1,PK,0.001,32
210,2,spring_barley,2,KAS,0.01,31
211,2,spring_barley,1,PK,0.001,32
211,2,spring_barley,2,KAS,0.01,31
212,2,spring_barley,1,PK,0.001,32
212,2,spring_barley,2,KAS,0.01,31
213,2,spring_barley,1,PK,0.001,32
213,2,spring_barley,2,KAS,0.01,31
214,2,spring_barley,1,PK,0.001,32
214,2,spring_barley,2,KAS,0.01,31
215,2,spring_barley,1,PK,0.001,32
215,2,spring_barley,2,KAS,0.01,31
219,2,spring_barley,1,PK,0.001,32
219,2,spring_barley,2,KAS,0.01,31
220,2,spring_barley,1,PK,0.001,32
220,2,spring_barley,2,KAS,0.01,31
221,2,spring_barley,1,PK,0.001,32
221,2,spring_barley,2,KAS,0.01,31
222,2,spring_barley,1,PK,0.001,32
222,2,spring_barley,2,KAS,0.01,31
225,2,spring_barley,1,PK,0.001,32
225,2,spring_barley,2,KAS,0.01,31
229,2,spring_barley,1,PK,0.001,32
229,2,spring_barley,2,KAS,0.01,31
230,2,spring_barley,1,PK,0.001,32
230,2,spring_barley,2,KAS,0.01,31
232,2,spring_barley,1,PK,0.001,32
232,2,spring_barley,2,KAS,0.01,31
233,2,spring_barley,1,PK,0.001,32
233,2,spring_barley,2,KAS,0.01,31
234,2,spring_barley,1,PK,0.001,32
234,2,spring_barley,2,KAS,0.01,31
236,2,spring_barley,1,PK,0.001,32
236,2,spring_barley,2,KAS,0.01,31
237,2,spring_barley,1,PK,0.001,32
237,2,spring_barley,2,KAS,0.01,31
238,2,spring_barley,1,PK,0.001,32
238,2,spring_barley,2,KAS,0.01,31
240,2,spring_barley,1,PK,0.001,32
240,2,spring_barley,2,KAS,0.01,31
241,2,spring_barley,1,PK,0.001,32
241,2,spring_barley,2,KAS,0.01,31
242,2,spring_barley,1,PK,0.001,32
242,2,spring_barley,2,KAS,0.01,31
243,2,spring_barley,1,PK,0.001,32
243,2,spring_barley,2,KAS,0.01,31
244,2,spring_barley,1,PK,0.001,32
244,2,spring_barley,2,KAS,0.01,31
245,2,spring_barley,1,PK,0.001,32
245,2,spring_barley,2,KAS,0.01,31
246,2,spring_barley,1,PK,0.001,32
246,2,spring_barley,2,KAS,0.01,31
247,2,spring_barley,1,PK,0.001,32
247,2,spring_barley,2,KAS,0.01,31
249,2,spring_barley,1,PK,0.001,32
249,2,spring_barley,2,KAS,0.01,31
250,2,spring_barley,1,PK,0.001,32
250,2,spring_barley,2,KAS,0.01,31
251,2,spring_barley,1,PK,0.001,32
251,2,spring_barley,2,KAS,0.01,31
252,2,spring_barley,1,PK,0.001,32
252,2,spring_barley,2,KAS,0.01,31
253,2,spring_barley,1,PK,0.001,32
253,2,spring_barley,2,KAS,0.01,31
254,2,spring_barley,1,PK,0.001,32
254,2,spring_barley,2,KAS,0.01,31
255,2,spring_barley,1,PK,0.001,32
255,2,spring_barley,2,KAS,0.01,31
257,2,spring_barley,1,PK,0.001,32
257,2,spring_barley,2,KAS,0.01,31
258,2,spring_barley,1,PK,0.001,32
258,2,spring_barley,2,KAS,0.01,31
259,2,spring_barley,1,PK,0.001,32
259,2,spring_barley,2,KAS,0.01,31
260,2,spring_barley,1,PK,0.001,32
260,2,spring_barley,2,KAS,0.01,31
261,2,spring_barley,1,PK,0.001,32
261,2,spring_barley,2,KAS,0.01,31
262,2,spring_barley,1,PK,0.001,32
262,2,spring_barley,2,KAS,0.01,31
263,2,spring_barley,1,PK,0.001,32
263,2,spring_barley,2,KAS,0.01,31
264,2,spring_barley,1,PK,0.001,32
264,2,spring_barley,2,KAS,0.01,31
265,2,spring_barley,1,PK,0.001,32
265,2,spring_barley,2,KAS,0.01,31
266,2,spring_barley,1,PK,0.001,32
266,2,spring_barley,2,KAS,0.01,31
269,2,spring_barley,1,PK,0.001,32
269,2,spring_barley,2,KAS,0.01,31
270,2,spring_barley,1,PK,0.001,32
270,2,spring_barley,2,KAS,0.01,31
271,2,spring_barley,1,PK,0.001,32
271,2,spring_barley,2,KAS,0.01,31
272,2,spring_barley,1,PK,0.001,32
272,2,spring_barley,2,KAS,0.01,31
273,2,spring_barley,1,PK,0.001,32
273,2,spring_barley,2,KAS,0.01,31
274,2,spring_barley,1,PK,0.001,32
274,2,spring_barley,2,KAS,0.01,31
276,2,spring_barley,1,PK,0.001,32
276,2,spring_barley,2,KAS,0.01,31
277,2,spring_barley,1,PK,0.001,32
277,2,spring_barley,2,KAS,0.01,31
278,2,spring_barley,1,PK,0.001,32
278,2,spring_barley,2,KAS,0.01,31
279,2,spring_barley,1,PK,0.001,32
279,2,spring_barley,2,KAS,0.01,31
280,2,spring_barley,1,PK,0.001,32
280,2,spring_barley,2,KAS,0.01,31
281,2,spring_barley,1,PK,0.001,32
281,2,spring_barley,2,KAS,0.01,31
283,2,spring_barley,1,PK,0.001,32
283,2,spring_barley,2,KAS,0.01,31
284,2,spring_barley,1,PK,0.001,32
284,2,spring_barley,2,KAS,0.01,31
285,2,spring_barley,1,PK,0.001,32
285,2,spring_barley,2,KAS,0.01,31
286,2,spring_barley,1,PK,0.001,32
286,2,spring_barley,2,KAS,0.01,31
287,2,spring_barley,1,PK,0.001,32
287,2,spring_barley,2,KAS,0.01,31
288,2,spring_barley,1,PK,0.001,32
288,2,spring_barley,2,KAS,0.01,31
289,2,spring_barley,1,PK,0.001,32
289,2,spring_barley,2,KAS,0.01,31
290,2,spring_barley,1,PK,0.001,32
290,2,spring_barley,2,KAS,0.01,31
291,2,spring_barley,1,PK,0.001,32
291,2,spring_barley,2,KAS,0.01,31
292,2,spring_barley,1,PK,0.001,32
292,2,spring_barley,2,KAS,0.01,31
293,2,spring_barley,1,PK,0.001,32
293,2,spring_barley,2,KAS,0.01,31
294,2,spring_barley,1,PK,0.001,32
294,2,spring_barley,2,KAS,0.01,31
295,2,spring_barley,1,PK,0.001,32
295,2,spring_barley,2,KAS,0.01,31
297,2,spring_barley,1,PK,0.001,32
297,2,spring_barley,2,KAS,0.01,31
300,2,spring_barley,1,PK,0.001,32
300,2,spring_barley,2,KAS,0.01,31
301,2,spring_barley,1,PK,0.001,32
301,2,spring_barley,2,KAS,0.01,31
304,2,spring_barley,1,PK,0.001,32
304,2,spring_barley,2,KAS,0.01,31
305,2,spring_barley,1,PK,0.001,32
305,2,spring_barley,2,KAS,0.01,31
306,2,spring_barley,1,PK,0.001,32
306,2,spring_barley,2,KAS,0.01,31
308,2,spring_barley,1,PK,0.001,32
308,2,spring_barley,2,KAS,0.01,31
309,2,spring_barley,1,PK,0.001,32
309,2,spring_barley,2,KAS,0.01,31
313,2,spring_barley,1,PK,0.001,32
313,2,spring_barley,2,KAS,0.01,31
316,2,spring_barley,1,PK,0.001,32
316,2,spring_barley,2,KAS,0.01,31
317,2,spring_barley,1,PK,0.001,32
317,2,spring_barley,2,KAS,0.01,31
318,2,spring_barley,1,PK,0.001,32
318,2,spring_barley,2,KAS,0.01,31
320,2,spring_barley,1,PK,0.001,32
320,2,spring_barley,2,KAS,0.01,31
322,2,spring_barley,1,PK,0.001,32
322,2,spring_barley,2,KAS,0.01,31
323,2,spring_barley,1,PK,0.001,32
323,2,spring_barley,2,KAS,0.01,31
324,2,spring_barley,1,PK,0.001,32
324,2,spring_barley,2,KAS,0.01,31
325,2,spring_barley,1,PK,0.001,32
325,2,spring_barley,2,KAS,0.01,31
326,2,spring_barley,1,PK,0.001,32
326,2,spring_barley,2,KAS,0.01,31
328,2,spring_barley,1,PK,0.001,32
328,2,spring_barley,2,KAS,0.01,31
329,2,spring_barley,1,PK,0.001,32
329,2,spring_barley,2,KAS,0.01,31
330,2,spring_barley,1,PK,0.001,32
330,2,spring_barley,2,KAS,0.01,31
331,2,spring_barley,1,PK,0.001,32
331,2,spring_barley,2,KAS,0.01,31
332,2,spring_barley,1,PK,0.001,32
332,2,spring_barley,2,KAS,0.01,31
333,2,spring_barley,1,PK,0.001,32
333,2,spring_barley,2,KAS,0.01,31
334,2,spring_barley,1,PK,0.001,32
334,2,spring_barley,2,KAS,0.01,31
335,2,spring_barley,1,PK,0.001,32
335,2,spring_barley,2,KAS,0.01,31
336,2,spring_barley,1,PK,0.001,32
336,2,spring_barley,2,KAS,0.01,31
338,2,spring_barley,1,PK,0.001,32
338,2,spring_barley,2,KAS,0.01,31
339,2,spring_barley,1,PK,0.001,32
339,2,spring_barley,2,KAS,0.01,31
341,2,spring_barley,1,PK,0.001,32
341,2,spring_barley,2,KAS,0.01,31
344,2,spring_barley,1,PK,0.001,32
344,2,spring_barley,2,KAS,0.01,31
345,2,spring_barley,1,PK,0.001,32
345,2,spring_barley,2,KAS,0.01,31
346,2,spring_barley,1,PK,0.001,32
346,2,spring_barley,2,KAS,0.01,31
347,2,spring_barley,1,PK,0.001,32
347,2,spring_barley,2,KAS,0.01,31
348,2,spring_barley,1,PK,0.001,32
348,2,spring_barley,2,KAS,0.01,31
349,2,spring_barley,1,PK,0.001,32
349,2,spring_barley,2,KAS,0.01,31
350,2,spring_barley,1,PK,0.001,32
350,2,spring_barley,2,KAS,0.01,31
351,2,spring_barley,1,PK,0.001,32
351,2,spring_barley,2,KAS,0.01,31
353,2,spring_barley,1,PK,0.001,32
353,2,spring_barley,2,KAS,0.01,31
354,2,spring_barley,1,PK,0.001,32
354,2,spring_barley,2,KAS,0.01,31
356,2,spring_barley,1,PK,0.001,32
356,2,spring_barley,2,KAS,0.01,31
357,2,spring_barley,1,PK,0.001,32
357,2,spring_barley,2,KAS,0.01,31
358,2,spring_barley,1,PK,0.001,32
358,2,spring_barley,2,KAS,0.01,31
361,2,spring_barley,1,PK,0.001,32
361,2,spring_barley,2,KAS,0.01,31
364,2,spring_barley,1,PK,0.001,32
364,2,spring_barley,2,KAS,0.01,31
365,2,spring_barley,1,PK,0.001,32
365,2,spring_barley,2,KAS,0.01,31
366,2,spring_barley,1,PK,0.001,32
366,2,spring_barley,2,KAS,0.01,31
368,2,spring_barley,1,PK,0.001,32
368,2,spring_barley,2,KAS,0.01,31
371,2,spring_barley,1,PK,0.001,32
371,2,spring_barley,2,KAS,0.01,31
372,2,spring_barley,1,PK,0.001,32
372,2,spring_barley,2,KAS,0.01,31
373,2,spring_barley,1,PK,0.001,32
373,2,spring_barley,2,KAS,0.01,31
374,2,spring_barley,1,PK,0.001,32
374,2,spring_barley,2,KAS,0.01,31
375,2,spring_barley,1,PK,0.001,32
375,2,spring_barley,2,KAS,0.01,31
377,2,spring_barley,1,PK,0.001,32
377,2,spring_barley,2,KAS,0.01,31
379,2,spring_barley,1,PK,0.001,32
379,2,spring_barley,2,KAS,0.01,31
380,2,spring_barley,1,PK,0.001,32
380,2,spring_barley,2,KAS,0.01,31
383,2,spring_barley,1,PK,0.001,32
383,2,spring_barley,2,KAS,0.01,31
384,2,spring_barley,1,PK,0.001,32
384,2,spring_barley,2,KAS,0.01,31
385,2,spring_barley,1,PK,0.001,32
385,2,spring_barley,2,KAS,0.01,31
386,2,spring_barley,1,PK,0.001,32
386,2,spring_barley,2,KAS,0.01,31
387,2,spring_barley,1,PK,0.001,32
387,2,spring_barley,2,KAS,0.01,31
388,2,spring_barley,1,PK,0.001,32
388,2,spring_barley,2,KAS,0.01,31
390,2,spring_barley,1,PK,0.001,32
390,2,spring_barley,2,KAS,0.01,31
391,2,spring_barley,1,PK,0.001,32
391,2,spring_barley,2,KAS,0.01,31
393,2,spring_barley,1,PK,0.001,32
393,2,spring_barley,2,KAS,0.01,31
394,2,spring_barley,1,PK,0.001,32
394,2,spring_barley,2,KAS,0.01,31
395,2,spring_barley,1,PK,0.001,32
395,2,spring_barley,2,KAS,0.01,31
399,2,spring_barley,1,PK,0.001,32
399,2,spring_barley,2,KAS,0.01,31
400,2,spring_barley,1,PK,0.001,32
400,2,spring_barley,2,KAS,0.01,31
401,2,spring_barley,1,PK,0.001,32
401,2,spring_barley,2,KAS,0.01,31
402,2,spring_barley,1,PK,0.001,32
402,2,spring_barley,2,KAS,0.01,31
406,2,spring_barley,1,PK,0.001,32
406,2,spring_barley,2,KAS,0.01,31
408,2,spring_barley,1,PK,0.001,32
408,2,spring_barley,2,KAS,0.01,31
409,2,spring_barley,1,PK,0.001,32
409,2,spring_barley,2,KAS,0.01,31
410,2,spring_barley,1,PK,0.001,32
410,2,spring_barley,2,KAS,0.01,31
411,2,spring_barley,1,PK,0.001,32
411,2,spring_barley,2,KAS,0.01,31
412,2,spring_barley,1,PK,0.001,32
412,2,spring_barley,2,KAS,0.01,31
413,2,spring_barley,1,PK,0.001,32
413,2,spring_barley,2,KAS,0.01,31
414,2,spring_barley,1,PK,0.001,32
414,2,spring_barley,2,KAS,0.01,31
416,2,spring_barley,1,PK,0.001,32
416,2,spring_barley,2,KAS,0.01,31
417,2,spring_barley,1,PK,0.001,32
417,2,spring_barley,2,KAS,0.01,31
418,2,spring_barley,1,PK,0.001,32
418,2,spring_barley,2,KAS,0.01,31
419,2,spring_barley,1,PK,0.001,32
419,2,spring_barley,2,KAS,0.01,31
421,2,spring_barley,1,PK,0.001,32
421,2,spring_barley,2,KAS,0.01,31
422,2,spring_barley,1,PK,0.001,32
422,2,spring_barley,2,KAS,0.01,31
423,2,spring_barley,1,PK,0.001,32
423,2,spring_barley,2,KAS,0.01,31
426,2,spring_barley,1,PK,0.001,32
426,2,spring_barley,2,KAS,0.01,31
427,2,spring_barley,1,PK,0.001,32
427,2,spring_barley,2,KAS,0.01,31
428,2,spring_barley,1,PK,0.001,32
428,2,spring_barley,2,KAS,0.01,31
429,2,spring_barley,1,PK,0.001,32
429,2,spring_barley,2,KAS,0.01,31
430,2,spring_barley,1,PK,0.001,32
430,2,spring_barley,2,KAS,0.01,31
434,2,spring_barley,1,PK,0.001,32
434,2,spring_barley,2,KAS,0.01,31
435,2,spring_barley,1,PK,0.001,32
435,2,spring_barley,2,KAS,0.01,31
436,2,spring_barley,1,PK,0.001,32
436,2,spring_barley,2,KAS,0.01,31
437,2,spring_barley,1,PK,0.001,32
437,2,spring_barley,2,KAS,0.01,31
438,2,spring_barley,1,PK,0.001,32
438,2,spring_barley,2,KAS,0.01,31
439,2,spring_barley,1,PK,0.001,32
439,2,spring_barley,2,KAS,0.01,31
440,2,spring_barley,1,PK,0.001,32
440,2,spring_barley,2,KAS,0.01,31
441,2,spring_barley,1,PK,0.001,32
441,2,spring_barley,2,KAS,0.01,31
442,2,spring_barley,1,PK,0.001,32
442,2,spring_barley,2,KAS,0.01,31
443,2,spring_barley,1,PK,0.001,32
443,2,spring_barley,2,KAS,0.01,31
445,2,spring_barley,1,PK,0.001,32
445,2,spring_barley,2,KAS,0.01,31
446,2,spring_barley,1,PK,0.001,32
446,2,spring_barley,2,KAS,0.01,31
447,2,spring_barley,1,PK,0.001,32
447,2,spring_barley,2,KAS,0.01,31
449,2,spring_barley,1,PK,0.001,32
449,2,spring_barley,2,KAS,0.01,31
450,2,spring_barley,1,PK,0.001,32
450,2,spring_barley,2,KAS,0.01,31
