location,FertilizerScenario,crop,Event,vType,DVS,Amount
953,2,potato,1,Urea,0.001,8.5
953,2,potato,1,P,0.001,20.62
953,2,potato,1,K,0.001,26.49
953,2,potato,2,Urea,0.3,12.7
953,2,potato,3,Urea,0.5,17.9
954,2,potato,1,Urea,0.001,8.5
954,2,potato,1,P,0.001,20.62
954,2,potato,1,K,0.001,26.49
954,2,potato,2,Urea,0.3,12.7
954,2,potato,3,Urea,0.5,17.9
955,2,potato,1,Urea,0.001,8.5
955,2,potato,1,P,0.001,20.62
955,2,potato,1,K,0.001,26.49
955,2,potato,2,Urea,0.3,12.7
955,2,potato,3,Urea,0.5,17.9
956,2,potato,1,Urea,0.001,8.5
956,2,potato,1,P,0.001,20.62
956,2,potato,1,K,0.001,26.49
956,2,potato,2,Urea,0.3,12.7
956,2,potato,3,Urea,0.5,17.9
957,2,potato,1,Urea,0.001,8.5
957,2,potato,1,P,0.001,20.62
957,2,potato,1,K,0.001,26.49
957,2,potato,2,Urea,0.3,12.7
957,2,potato,3,Urea,0.5,17.9
958,2,potato,1,Urea,0.001,8.5
958,2,potato,1,P,0.001,20.62
958,2,potato,1,K,0.001,26.49
958,2,potato,2,Urea,0.3,12.7
958,2,potato,3,Urea,0.5,17.9
959,2,potato,1,Urea,0.001,8.5
959,2,potato,1,P,0.001,20.62
959,2,potato,1,K,0.001,26.49
959,2,potato,2,Urea,0.3,12.7
959,2,potato,3,Urea,0.5,17.9
960,2,potato,1,Urea,0.001,8.5
960,2,potato,1,P,0.001,20.62
960,2,potato,1,K,0.001,26.49
960,2,potato,2,Urea,0.3,12.7
960,2,potato,3,Urea,0.5,17.9
961,2,potato,1,Urea,0.001,8.5
961,2,potato,1,P,0.001,20.62
961,2,potato,1,K,0.001,26.49
961,2,potato,2,Urea,0.3,12.7
961,2,potato,3,Urea,0.5,17.9
962,2,potato,1,Urea,0.001,8.5
962,2,potato,1,P,0.001,20.62
962,2,potato,1,K,0.001,26.49
962,2,potato,2,Urea,0.3,12.7
962,2,potato,3,Urea,0.5,17.9
963,2,potato,1,Urea,0.001,8.5
963,2,potato,1,P,0.001,20.62
963,2,potato,1,K,0.001,26.49
963,2,potato,2,Urea,0.3,12.7
963,2,potato,3,Urea,0.5,17.9
964,2,potato,1,Urea,0.001,8.5
964,2,potato,1,P,0.001,20.62
964,2,potato,1,K,0.001,26.49
964,2,potato,2,Urea,0.3,12.7
964,2,potato,3,Urea,0.5,17.9
965,2,potato,1,Urea,0.001,8.5
965,2,potato,1,P,0.001,20.62
965,2,potato,1,K,0.001,26.49
965,2,potato,2,Urea,0.3,12.7
965,2,potato,3,Urea,0.5,17.9
966,2,potato,1,Urea,0.001,8.5
966,2,potato,1,P,0.001,20.62
966,2,potato,1,K,0.001,26.49
966,2,potato,2,Urea,0.3,12.7
966,2,potato,3,Urea,0.5,17.9
967,2,potato,1,Urea,0.001,8.5
967,2,potato,1,P,0.001,20.62
967,2,potato,1,K,0.001,26.49
967,2,potato,2,Urea,0.3,12.7
967,2,potato,3,Urea,0.5,17.9
968,2,potato,1,Urea,0.001,8.5
968,2,potato,1,P,0.001,20.62
968,2,potato,1,K,0.001,26.49
968,2,potato,2,Urea,0.3,12.7
968,2,potato,3,Urea,0.5,17.9
969,2,potato,1,Urea,0.001,8.5
969,2,potato,1,P,0.001,20.62
969,2,potato,1,K,0.001,26.49
969,2,potato,2,Urea,0.3,12.7
969,2,potato,3,Urea,0.5,17.9
970,2,potato,1,Urea,0.001,8.5
970,2,potato,1,P,0.001,20.62
970,2,potato,1,K,0.001,26.49
970,2,potato,2,Urea,0.3,12.7
970,2,potato,3,Urea,0.5,17.9
971,2,potato,1,Urea,0.001,8.5
971,2,potato,1,P,0.001,20.62
971,2,potato,1,K,0.001,26.49
971,2,potato,2,Urea,0.3,12.7
971,2,potato,3,Urea,0.5,17.9
972,2,potato,1,Urea,0.001,8.5
972,2,potato,1,P,0.001,20.62
972,2,potato,1,K,0.001,26.49
972,2,potato,2,Urea,0.3,12.7
972,2,potato,3,Urea,0.5,17.9
973,2,potato,1,Urea,0.001,8.5
973,2,potato,1,P,0.001,20.62
973,2,potato,1,K,0.001,26.49
973,2,potato,2,Urea,0.3,12.7
973,2,potato,3,Urea,0.5,17.9
974,2,potato,1,Urea,0.001,8.5
974,2,potato,1,P,0.001,20.62
974,2,potato,1,K,0.001,26.49
974,2,potato,2,Urea,0.3,12.7
974,2,potato,3,Urea,0.5,17.9
975,2,potato,1,Urea,0.001,8.5
975,2,potato,1,P,0.001,20.62
975,2,potato,1,K,0.001,26.49
975,2,potato,2,Urea,0.3,12.7
975,2,potato,3,Urea,0.5,17.9
976,2,potato,1,Urea,0.001,8.5
976,2,potato,1,P,0.001,20.62
976,2,potato,1,K,0.001,26.49
976,2,potato,2,Urea,0.3,12.7
976,2,potato,3,Urea,0.5,17.9
977,2,potato,1,Urea,0.001,8.5
977,2,potato,1,P,0.001,20.62
977,2,potato,1,K,0.001,26.49
977,2,potato,2,Urea,0.3,12.7
977,2,potato,3,Urea,0.5,17.9
978,2,potato,1,Urea,0.001,8.5
978,2,potato,1,P,0.001,20.62
978,2,potato,1,K,0.001,26.49
978,2,potato,2,Urea,0.3,12.7
978,2,potato,3,Urea,0.5,17.9
979,2,potato,1,Urea,0.001,8.5
979,2,potato,1,P,0.001,20.62
979,2,potato,1,K,0.001,26.49
979,2,potato,2,Urea,0.3,12.7
979,2,potato,3,Urea,0.5,17.9
980,2,potato,1,Urea,0.001,8.5
980,2,potato,1,P,0.001,20.62
980,2,potato,1,K,0.001,26.49
980,2,potato,2,Urea,0.3,12.7
980,2,potato,3,Urea,0.5,17.9
981,2,potato,1,Urea,0.001,8.5
981,2,potato,1,P,0.001,20.62
981,2,potato,1,K,0.001,26.49
981,2,potato,2,Urea,0.3,12.7
981,2,potato,3,Urea,0.5,17.9
982,2,potato,1,Urea,0.001,8.5
982,2,potato,1,P,0.001,20.62
982,2,potato,1,K,0.001,26.49
982,2,potato,2,Urea,0.3,12.7
982,2,potato,3,Urea,0.5,17.9
983,2,potato,1,Urea,0.001,8.5
983,2,potato,1,P,0.001,20.62
983,2,potato,1,K,0.001,26.49
983,2,potato,2,Urea,0.3,12.7
983,2,potato,3,Urea,0.5,17.9
984,2,potato,1,Urea,0.001,8.5
984,2,potato,1,P,0.001,20.62
984,2,potato,1,K,0.001,26.49
984,2,potato,2,Urea,0.3,12.7
984,2,potato,3,Urea,0.5,17.9
985,2,potato,1,Urea,0.001,8.5
985,2,potato,1,P,0.001,20.62
985,2,potato,1,K,0.001,26.49
985,2,potato,2,Urea,0.3,12.7
985,2,potato,3,Urea,0.5,17.9
986,2,potato,1,Urea,0.001,8.5
986,2,potato,1,P,0.001,20.62
986,2,potato,1,K,0.001,26.49
986,2,potato,2,Urea,0.3,12.7
986,2,potato,3,Urea,0.5,17.9
987,2,potato,1,Urea,0.001,8.5
987,2,potato,1,P,0.001,20.62
987,2,potato,1,K,0.001,26.49
987,2,potato,2,Urea,0.3,12.7
987,2,potato,3,Urea,0.5,17.9
988,2,potato,1,Urea,0.001,8.5
988,2,potato,1,P,0.001,20.62
988,2,potato,1,K,0.001,26.49
988,2,potato,2,Urea,0.3,12.7
988,2,potato,3,Urea,0.5,17.9
989,2,potato,1,Urea,0.001,8.5
989,2,potato,1,P,0.001,20.62
989,2,potato,1,K,0.001,26.49
989,2,potato,2,Urea,0.3,12.7
989,2,potato,3,Urea,0.5,17.9
990,2,potato,1,Urea,0.001,8.5
990,2,potato,1,P,0.001,20.62
990,2,potato,1,K,0.001,26.49
990,2,potato,2,Urea,0.3,12.7
990,2,potato,3,Urea,0.5,17.9
992,2,potato,1,Urea,0.001,8.5
992,2,potato,1,P,0.001,20.62
992,2,potato,1,K,0.001,26.49
992,2,potato,2,Urea,0.3,12.7
992,2,potato,3,Urea,0.5,17.9
993,2,potato,1,Urea,0.001,8.5
993,2,potato,1,P,0.001,20.62
993,2,potato,1,K,0.001,26.49
993,2,potato,2,Urea,0.3,12.7
993,2,potato,3,Urea,0.5,17.9
994,2,potato,1,Urea,0.001,8.5
994,2,potato,1,P,0.001,20.62
994,2,potato,1,K,0.001,26.49
994,2,potato,2,Urea,0.3,12.7
994,2,potato,3,Urea,0.5,17.9
995,2,potato,1,Urea,0.001,8.5
995,2,potato,1,P,0.001,20.62
995,2,potato,1,K,0.001,26.49
995,2,potato,2,Urea,0.3,12.7
995,2,potato,3,Urea,0.5,17.9
996,2,potato,1,Urea,0.001,8.5
996,2,potato,1,P,0.001,20.62
996,2,potato,1,K,0.001,26.49
996,2,potato,2,Urea,0.3,12.7
996,2,potato,3,Urea,0.5,17.9
997,2,potato,1,Urea,0.001,8.5
997,2,potato,1,P,0.001,20.62
997,2,potato,1,K,0.001,26.49
997,2,potato,2,Urea,0.3,12.7
997,2,potato,3,Urea,0.5,17.9
998,2,potato,1,Urea,0.001,8.5
998,2,potato,1,P,0.001,20.62
998,2,potato,1,K,0.001,26.49
998,2,potato,2,Urea,0.3,12.7
998,2,potato,3,Urea,0.5,17.9
999,2,potato,1,Urea,0.001,8.5
999,2,potato,1,P,0.001,20.62
999,2,potato,1,K,0.001,26.49
999,2,potato,2,Urea,0.3,12.7
999,2,potato,3,Urea,0.5,17.9
1000,2,potato,1,Urea,0.001,8.5
1000,2,potato,1,P,0.001,20.62
1000,2,potato,1,K,0.001,26.49
1000,2,potato,2,Urea,0.3,12.7
1000,2,potato,3,Urea,0.5,17.9
1001,2,potato,1,Urea,0.001,8.5
1001,2,potato,1,P,0.001,20.62
1001,2,potato,1,K,0.001,26.49
1001,2,potato,2,Urea,0.3,12.7
1001,2,potato,3,Urea,0.5,17.9
1002,2,potato,1,Urea,0.001,8.5
1002,2,potato,1,P,0.001,20.62
1002,2,potato,1,K,0.001,26.49
1002,2,potato,2,Urea,0.3,12.7
1002,2,potato,3,Urea,0.5,17.9
1003,2,potato,1,Urea,0.001,8.5
1003,2,potato,1,P,0.001,20.62
1003,2,potato,1,K,0.001,26.49
1003,2,potato,2,Urea,0.3,12.7
1003,2,potato,3,Urea,0.5,17.9
1004,2,potato,1,Urea,0.001,8.5
1004,2,potato,1,P,0.001,20.62
1004,2,potato,1,K,0.001,26.49
1004,2,potato,2,Urea,0.3,12.7
1004,2,potato,3,Urea,0.5,17.9
1005,2,potato,1,Urea,0.001,8.5
1005,2,potato,1,P,0.001,20.62
1005,2,potato,1,K,0.001,26.49
1005,2,potato,2,Urea,0.3,12.7
1005,2,potato,3,Urea,0.5,17.9
1006,2,potato,1,Urea,0.001,8.5
1006,2,potato,1,P,0.001,20.62
1006,2,potato,1,K,0.001,26.49
1006,2,potato,2,Urea,0.3,12.7
1006,2,potato,3,Urea,0.5,17.9
1007,2,potato,1,Urea,0.001,8.5
1007,2,potato,1,P,0.001,20.62
1007,2,potato,1,K,0.001,26.49
1007,2,potato,2,Urea,0.3,12.7
1007,2,potato,3,Urea,0.5,17.9
1008,2,potato,1,Urea,0.001,8.5
1008,2,potato,1,P,0.001,20.62
1008,2,potato,1,K,0.001,26.49
1008,2,potato,2,Urea,0.3,12.7
1008,2,potato,3,Urea,0.5,17.9
1009,2,potato,1,Urea,0.001,8.5
1009,2,potato,1,P,0.001,20.62
1009,2,potato,1,K,0.001,26.49
1009,2,potato,2,Urea,0.3,12.7
1009,2,potato,3,Urea,0.5,17.9
1010,2,potato,1,Urea,0.001,8.5
1010,2,potato,1,P,0.001,20.62
1010,2,potato,1,K,0.001,26.49
1010,2,potato,2,Urea,0.3,12.7
1010,2,potato,3,Urea,0.5,17.9
1011,2,potato,1,Urea,0.001,8.5
1011,2,potato,1,P,0.001,20.62
1011,2,potato,1,K,0.001,26.49
1011,2,potato,2,Urea,0.3,12.7
1011,2,potato,3,Urea,0.5,17.9
1012,2,potato,1,Urea,0.001,8.5
1012,2,potato,1,P,0.001,20.62
1012,2,potato,1,K,0.001,26.49
1012,2,potato,2,Urea,0.3,12.7
1012,2,potato,3,Urea,0.5,17.9
1013,2,potato,1,Urea,0.001,8.5
1013,2,potato,1,P,0.001,20.62
1013,2,potato,1,K,0.001,26.49
1013,2,potato,2,Urea,0.3,12.7
1013,2,potato,3,Urea,0.5,17.9
1014,2,potato,1,Urea,0.001,8.5
1014,2,potato,1,P,0.001,20.62
1014,2,potato,1,K,0.001,26.49
1014,2,potato,2,Urea,0.3,12.7
1014,2,potato,3,Urea,0.5,17.9
1015,2,potato,1,Urea,0.001,8.5
1015,2,potato,1,P,0.001,20.62
1015,2,potato,1,K,0.001,26.49
1015,2,potato,2,Urea,0.3,12.7
1015,2,potato,3,Urea,0.5,17.9
1016,2,potato,1,Urea,0.001,8.5
1016,2,potato,1,P,0.001,20.62
1016,2,potato,1,K,0.001,26.49
1016,2,potato,2,Urea,0.3,12.7
1016,2,potato,3,Urea,0.5,17.9
1017,2,potato,1,Urea,0.001,8.5
1017,2,potato,1,P,0.001,20.62
1017,2,potato,1,K,0.001,26.49
1017,2,potato,2,Urea,0.3,12.7
1017,2,potato,3,Urea,0.5,17.9
1018,2,potato,1,Urea,0.001,8.5
1018,2,potato,1,P,0.001,20.62
1018,2,potato,1,K,0.001,26.49
1018,2,potato,2,Urea,0.3,12.7
1018,2,potato,3,Urea,0.5,17.9
1019,2,potato,1,Urea,0.001,8.5
1019,2,potato,1,P,0.001,20.62
1019,2,potato,1,K,0.001,26.49
1019,2,potato,2,Urea,0.3,12.7
1019,2,potato,3,Urea,0.5,17.9
1020,2,potato,1,Urea,0.001,8.5
1020,2,potato,1,P,0.001,20.62
1020,2,potato,1,K,0.001,26.49
1020,2,potato,2,Urea,0.3,12.7
1020,2,potato,3,Urea,0.5,17.9
1021,2,potato,1,Urea,0.001,8.5
1021,2,potato,1,P,0.001,20.62
1021,2,potato,1,K,0.001,26.49
1021,2,potato,2,Urea,0.3,12.7
1021,2,potato,3,Urea,0.5,17.9
1022,2,potato,1,Urea,0.001,8.5
1022,2,potato,1,P,0.001,20.62
1022,2,potato,1,K,0.001,26.49
1022,2,potato,2,Urea,0.3,12.7
1022,2,potato,3,Urea,0.5,17.9
1023,2,potato,1,Urea,0.001,8.5
1023,2,potato,1,P,0.001,20.62
1023,2,potato,1,K,0.001,26.49
1023,2,potato,2,Urea,0.3,12.7
1023,2,potato,3,Urea,0.5,17.9
1024,2,potato,1,Urea,0.001,8.5
1024,2,potato,1,P,0.001,20.62
1024,2,potato,1,K,0.001,26.49
1024,2,potato,2,Urea,0.3,12.7
1024,2,potato,3,Urea,0.5,17.9
1025,2,potato,1,Urea,0.001,8.5
1025,2,potato,1,P,0.001,20.62
1025,2,potato,1,K,0.001,26.49
1025,2,potato,2,Urea,0.3,12.7
1025,2,potato,3,Urea,0.5,17.9
1026,2,potato,1,Urea,0.001,8.5
1026,2,potato,1,P,0.001,20.62
1026,2,potato,1,K,0.001,26.49
1026,2,potato,2,Urea,0.3,12.7
1026,2,potato,3,Urea,0.5,17.9
1027,2,potato,1,Urea,0.001,8.5
1027,2,potato,1,P,0.001,20.62
1027,2,potato,1,K,0.001,26.49
1027,2,potato,2,Urea,0.3,12.7
1027,2,potato,3,Urea,0.5,17.9
1028,2,potato,1,Urea,0.001,8.5
1028,2,potato,1,P,0.001,20.62
1028,2,potato,1,K,0.001,26.49
1028,2,potato,2,Urea,0.3,12.7
1028,2,potato,3,Urea,0.5,17.9
1029,2,potato,1,Urea,0.001,8.5
1029,2,potato,1,P,0.001,20.62
1029,2,potato,1,K,0.001,26.49
1029,2,potato,2,Urea,0.3,12.7
1029,2,potato,3,Urea,0.5,17.9
1030,2,potato,1,Urea,0.001,8.5
1030,2,potato,1,P,0.001,20.62
1030,2,potato,1,K,0.001,26.49
1030,2,potato,2,Urea,0.3,12.7
1030,2,potato,3,Urea,0.5,17.9
1031,2,potato,1,Urea,0.001,8.5
1031,2,potato,1,P,0.001,20.62
1031,2,potato,1,K,0.001,26.49
1031,2,potato,2,Urea,0.3,12.7
1031,2,potato,3,Urea,0.5,17.9
1032,2,potato,1,Urea,0.001,8.5
1032,2,potato,1,P,0.001,20.62
1032,2,potato,1,K,0.001,26.49
1032,2,potato,2,Urea,0.3,12.7
1032,2,potato,3,Urea,0.5,17.9
1033,2,potato,1,Urea,0.001,8.5
1033,2,potato,1,P,0.001,20.62
1033,2,potato,1,K,0.001,26.49
1033,2,potato,2,Urea,0.3,12.7
1033,2,potato,3,Urea,0.5,17.9
1034,2,potato,1,Urea,0.001,8.5
1034,2,potato,1,P,0.001,20.62
1034,2,potato,1,K,0.001,26.49
1034,2,potato,2,Urea,0.3,12.7
1034,2,potato,3,Urea,0.5,17.9
1035,2,potato,1,Urea,0.001,8.5
1035,2,potato,1,P,0.001,20.62
1035,2,potato,1,K,0.001,26.49
1035,2,potato,2,Urea,0.3,12.7
1035,2,potato,3,Urea,0.5,17.9
1036,2,potato,1,Urea,0.001,8.5
1036,2,potato,1,P,0.001,20.62
1036,2,potato,1,K,0.001,26.49
1036,2,potato,2,Urea,0.3,12.7
1036,2,potato,3,Urea,0.5,17.9
1037,2,potato,1,Urea,0.001,8.5
1037,2,potato,1,P,0.001,20.62
1037,2,potato,1,K,0.001,26.49
1037,2,potato,2,Urea,0.3,12.7
1037,2,potato,3,Urea,0.5,17.9
1038,2,potato,1,Urea,0.001,8.5
1038,2,potato,1,P,0.001,20.62
1038,2,potato,1,K,0.001,26.49
1038,2,potato,2,Urea,0.3,12.7
1038,2,potato,3,Urea,0.5,17.9
1039,2,potato,1,Urea,0.001,8.5
1039,2,potato,1,P,0.001,20.62
1039,2,potato,1,K,0.001,26.49
1039,2,potato,2,Urea,0.3,12.7
1039,2,potato,3,Urea,0.5,17.9
1040,2,potato,1,Urea,0.001,8.5
1040,2,potato,1,P,0.001,20.62
1040,2,potato,1,K,0.001,26.49
1040,2,potato,2,Urea,0.3,12.7
1040,2,potato,3,Urea,0.5,17.9
1041,2,potato,1,Urea,0.001,8.5
1041,2,potato,1,P,0.001,20.62
1041,2,potato,1,K,0.001,26.49
1041,2,potato,2,Urea,0.3,12.7
1041,2,potato,3,Urea,0.5,17.9
1042,2,potato,1,Urea,0.001,8.5
1042,2,potato,1,P,0.001,20.62
1042,2,potato,1,K,0.001,26.49
1042,2,potato,2,Urea,0.3,12.7
1042,2,potato,3,Urea,0.5,17.9
1043,2,potato,1,Urea,0.001,8.5
1043,2,potato,1,P,0.001,20.62
1043,2,potato,1,K,0.001,26.49
1043,2,potato,2,Urea,0.3,12.7
1043,2,potato,3,Urea,0.5,17.9
1044,2,potato,1,Urea,0.001,8.5
1044,2,potato,1,P,0.001,20.62
1044,2,potato,1,K,0.001,26.49
1044,2,potato,2,Urea,0.3,12.7
1044,2,potato,3,Urea,0.5,17.9
1045,2,potato,1,Urea,0.001,8.5
1045,2,potato,1,P,0.001,20.62
1045,2,potato,1,K,0.001,26.49
1045,2,potato,2,Urea,0.3,12.7
1045,2,potato,3,Urea,0.5,17.9
1046,2,potato,1,Urea,0.001,8.5
1046,2,potato,1,P,0.001,20.62
1046,2,potato,1,K,0.001,26.49
1046,2,potato,2,Urea,0.3,12.7
1046,2,potato,3,Urea,0.5,17.9
1047,2,potato,1,Urea,0.001,8.5
1047,2,potato,1,P,0.001,20.62
1047,2,potato,1,K,0.001,26.49
1047,2,potato,2,Urea,0.3,12.7
1047,2,potato,3,Urea,0.5,17.9
1048,2,potato,1,Urea,0.001,8.5
1048,2,potato,1,P,0.001,20.62
1048,2,potato,1,K,0.001,26.49
1048,2,potato,2,Urea,0.3,12.7
1048,2,potato,3,Urea,0.5,17.9
1049,2,potato,1,Urea,0.001,8.5
1049,2,potato,1,P,0.001,20.62
1049,2,potato,1,K,0.001,26.49
1049,2,potato,2,Urea,0.3,12.7
1049,2,potato,3,Urea,0.5,17.9
1050,2,potato,1,Urea,0.001,8.5
1050,2,potato,1,P,0.001,20.62
1050,2,potato,1,K,0.001,26.49
1050,2,potato,2,Urea,0.3,12.7
1050,2,potato,3,Urea,0.5,17.9
1051,2,potato,1,Urea,0.001,8.5
1051,2,potato,1,P,0.001,20.62
1051,2,potato,1,K,0.001,26.49
1051,2,potato,2,Urea,0.3,12.7
1051,2,potato,3,Urea,0.5,17.9
1052,2,potato,1,Urea,0.001,8.5
1052,2,potato,1,P,0.001,20.62
1052,2,potato,1,K,0.001,26.49
1052,2,potato,2,Urea,0.3,12.7
1052,2,potato,3,Urea,0.5,17.9
1053,2,potato,1,Urea,0.001,8.5
1053,2,potato,1,P,0.001,20.62
1053,2,potato,1,K,0.001,26.49
1053,2,potato,2,Urea,0.3,12.7
1053,2,potato,3,Urea,0.5,17.9
1054,2,potato,1,Urea,0.001,8.5
1054,2,potato,1,P,0.001,20.62
1054,2,potato,1,K,0.001,26.49
1054,2,potato,2,Urea,0.3,12.7
1054,2,potato,3,Urea,0.5,17.9
1055,2,potato,1,Urea,0.001,8.5
1055,2,potato,1,P,0.001,20.62
1055,2,potato,1,K,0.001,26.49
1055,2,potato,2,Urea,0.3,12.7
1055,2,potato,3,Urea,0.5,17.9
1056,2,potato,1,Urea,0.001,8.5
1056,2,potato,1,P,0.001,20.62
1056,2,potato,1,K,0.001,26.49
1056,2,potato,2,Urea,0.3,12.7
1056,2,potato,3,Urea,0.5,17.9
1057,2,potato,1,Urea,0.001,8.5
1057,2,potato,1,P,0.001,20.62
1057,2,potato,1,K,0.001,26.49
1057,2,potato,2,Urea,0.3,12.7
1057,2,potato,3,Urea,0.5,17.9
1058,2,potato,1,Urea,0.001,8.5
1058,2,potato,1,P,0.001,20.62
1058,2,potato,1,K,0.001,26.49
1058,2,potato,2,Urea,0.3,12.7
1058,2,potato,3,Urea,0.5,17.9
1059,2,potato,1,Urea,0.001,8.5
1059,2,potato,1,P,0.001,20.62
1059,2,potato,1,K,0.001,26.49
1059,2,potato,2,Urea,0.3,12.7
1059,2,potato,3,Urea,0.5,17.9
1060,2,potato,1,Urea,0.001,8.5
1060,2,potato,1,P,0.001,20.62
1060,2,potato,1,K,0.001,26.49
1060,2,potato,2,Urea,0.3,12.7
1060,2,potato,3,Urea,0.5,17.9
1061,2,potato,1,Urea,0.001,8.5
1061,2,potato,1,P,0.001,20.62
1061,2,potato,1,K,0.001,26.49
1061,2,potato,2,Urea,0.3,12.7
1061,2,potato,3,Urea,0.5,17.9
1062,2,potato,1,Urea,0.001,8.5
1062,2,potato,1,P,0.001,20.62
1062,2,potato,1,K,0.001,26.49
1062,2,potato,2,Urea,0.3,12.7
1062,2,potato,3,Urea,0.5,17.9
1063,2,potato,1,Urea,0.001,8.5
1063,2,potato,1,P,0.001,20.62
1063,2,potato,1,K,0.001,26.49
1063,2,potato,2,Urea,0.3,12.7
1063,2,potato,3,Urea,0.5,17.9
1064,2,potato,1,Urea,0.001,8.5
1064,2,potato,1,P,0.001,20.62
1064,2,potato,1,K,0.001,26.49
1064,2,potato,2,Urea,0.3,12.7
1064,2,potato,3,Urea,0.5,17.9
1065,2,potato,1,Urea,0.001,8.5
1065,2,potato,1,P,0.001,20.62
1065,2,potato,1,K,0.001,26.49
1065,2,potato,2,Urea,0.3,12.7
1065,2,potato,3,Urea,0.5,17.9
1066,2,potato,1,Urea,0.001,8.5
1066,2,potato,1,P,0.001,20.62
1066,2,potato,1,K,0.001,26.49
1066,2,potato,2,Urea,0.3,12.7
1066,2,potato,3,Urea,0.5,17.9
1067,2,potato,1,Urea,0.001,8.5
1067,2,potato,1,P,0.001,20.62
1067,2,potato,1,K,0.001,26.49
1067,2,potato,2,Urea,0.3,12.7
1067,2,potato,3,Urea,0.5,17.9
1068,2,potato,1,Urea,0.001,8.5
1068,2,potato,1,P,0.001,20.62
1068,2,potato,1,K,0.001,26.49
1068,2,potato,2,Urea,0.3,12.7
1068,2,potato,3,Urea,0.5,17.9
1069,2,potato,1,Urea,0.001,8.5
1069,2,potato,1,P,0.001,20.62
1069,2,potato,1,K,0.001,26.49
1069,2,potato,2,Urea,0.3,12.7
1069,2,potato,3,Urea,0.5,17.9
1070,2,potato,1,Urea,0.001,8.5
1070,2,potato,1,P,0.001,20.62
1070,2,potato,1,K,0.001,26.49
1070,2,potato,2,Urea,0.3,12.7
1070,2,potato,3,Urea,0.5,17.9
1071,2,potato,1,Urea,0.001,8.5
1071,2,potato,1,P,0.001,20.62
1071,2,potato,1,K,0.001,26.49
1071,2,potato,2,Urea,0.3,12.7
1071,2,potato,3,Urea,0.5,17.9
1072,2,potato,1,Urea,0.001,8.5
1072,2,potato,1,P,0.001,20.62
1072,2,potato,1,K,0.001,26.49
1072,2,potato,2,Urea,0.3,12.7
1072,2,potato,3,Urea,0.5,17.9
1073,2,potato,1,Urea,0.001,8.5
1073,2,potato,1,P,0.001,20.62
1073,2,potato,1,K,0.001,26.49
1073,2,potato,2,Urea,0.3,12.7
1073,2,potato,3,Urea,0.5,17.9
1074,2,potato,1,Urea,0.001,8.5
1074,2,potato,1,P,0.001,20.62
1074,2,potato,1,K,0.001,26.49
1074,2,potato,2,Urea,0.3,12.7
1074,2,potato,3,Urea,0.5,17.9
1075,2,potato,1,Urea,0.001,8.5
