location,FertilizerScenario,crop,Event,vType,DVS,Amount
16,2,potato,1,P,0.001,20.62
16,2,potato,1,K,0.001,26.49
16,2,potato,2,Urea,0.3,12.7
16,2,potato,3,Urea,0.5,17.9
17,2,potato,1,Urea,0.001,8.5
17,2,potato,1,P,0.001,20.62
17,2,potato,1,K,0.001,26.49
17,2,potato,2,Urea,0.3,12.7
17,2,potato,3,Urea,0.5,17.9
18,2,potato,1,Urea,0.001,8.5
18,2,potato,1,P,0.001,20.62
18,2,potato,1,K,0.001,26.49
18,2,potato,2,Urea,0.3,12.7
18,2,potato,3,Urea,0.5,17.9
19,2,potato,1,Urea,0.001,8.5
19,2,potato,1,P,0.001,20.62
19,2,potato,1,K,0.001,26.49
19,2,potato,2,Urea,0.3,12.7
19,2,potato,3,Urea,0.5,17.9
20,2,potato,1,Urea,0.001,8.5
20,2,potato,1,P,0.001,20.62
20,2,potato,1,K,0.001,26.49
20,2,potato,2,Urea,0.3,12.7
20,2,potato,3,Urea,0.5,17.9
21,2,potato,1,Urea,0.001,8.5
21,2,potato,1,P,0.001,20.62
21,2,potato,1,K,0.001,26.49
21,2,potato,2,Urea,0.3,12.7
21,2,potato,3,Urea,0.5,17.9
22,2,potato,1,Urea,0.001,8.5
22,2,potato,1,P,0.001,20.62
22,2,potato,1,K,0.001,26.49
22,2,potato,2,Urea,0.3,12.7
22,2,potato,3,Urea,0.5,17.9
23,2,potato,1,Urea,0.001,8.5
23,2,potato,1,P,0.001,20.62
23,2,potato,1,K,0.001,26.49
23,2,potato,2,Urea,0.3,12.7
23,2,potato,3,Urea,0.5,17.9
24,2,potato,1,Urea,0.001,8.5
24,2,potato,1,P,0.001,20.62
24,2,potato,1,K,0.001,26.49
24,2,potato,2,Urea,0.3,12.7
24,2,potato,3,Urea,0.5,17.9
25,2,potato,1,Urea,0.001,8.5
25,2,potato,1,P,0.001,20.62
25,2,potato,1,K,0.001,26.49
25,2,potato,2,Urea,0.3,12.7
25,2,potato,3,Urea,0.5,17.9
27,2,potato,1,Urea,0.001,8.5
27,2,potato,1,P,0.001,20.62
27,2,potato,1,K,0.001,26.49
27,2,potato,2,Urea,0.3,12.7
27,2,potato,3,Urea,0.5,17.9
28,2,potato,1,Urea,0.001,8.5
28,2,potato,1,P,0.001,20.62
28,2,potato,1,K,0.001,26.49
28,2,potato,2,Urea,0.3,12.7
28,2,potato,3,Urea,0.5,17.9
29,2,potato,1,Urea,0.001,8.5
29,2,potato,1,P,0.001,20.62
29,2,potato,1,K,0.001,26.49
29,2,potato,2,Urea,0.3,12.7
29,2,potato,3,Urea,0.5,17.9
30,2,potato,1,Urea,0.001,8.5
30,2,potato,1,P,0.001,20.62
30,2,potato,1,K,0.001,26.49
30,2,potato,2,Urea,0.3,12.7
30,2,potato,3,Urea,0.5,17.9
31,2,potato,1,Urea,0.001,8.5
31,2,potato,1,P,0.001,20.62
31,2,potato,1,K,0.001,26.49
31,2,potato,2,Urea,0.3,12.7
31,2,potato,3,Urea,0.5,17.9
32,2,potato,1,Urea,0.001,8.5
32,2,potato,1,P,0.001,20.62
32,2,potato,1,K,0.001,26.49
32,2,potato,2,Urea,0.3,12.7
32,2,potato,3,Urea,0.5,17.9
33,2,potato,1,Urea,0.001,8.5
33,2,potato,1,P,0.001,20.62
33,2,potato,1,K,0.001,26.49
33,2,potato,2,Urea,0.3,12.7
33,2,potato,3,Urea,0.5,17.9
35,2,potato,1,Urea,0.001,8.5
35,2,potato,1,P,0.001,20.62
35,2,potato,1,K,0.001,26.49
35,2,potato,2,Urea,0.3,12.7
35,2,potato,3,Urea,0.5,17.9
36,2,potato,1,Urea,0.001,8.5
36,2,potato,1,P,0.001,20.62
36,2,potato,1,K,0.001,26.49
36,2,potato,2,Urea,0.3,12.7
36,2,potato,3,Urea,0.5,17.9
37,2,potato,1,Urea,0.001,8.5
37,2,potato,1,P,0.001,20.62
37,2,potato,1,K,0.001,26.49
37,2,potato,2,Urea,0.3,12.7
37,2,potato,3,Urea,0.5,17.9
38,2,potato,1,Urea,0.001,8.5
38,2,potato,1,P,0.001,20.62
38,2,potato,1,K,0.001,26.49
38,2,potato,2,Urea,0.3,12.7
38,2,potato,3,Urea,0.5,17.9
41,2,potato,1,Urea,0.001,8.5
41,2,potato,1,P,0.001,20.62
41,2,potato,1,K,0.001,26.49
41,2,potato,2,Urea,0.3,12.7
41,2,potato,3,Urea,0.5,17.9
42,2,potato,1,Urea,0.001,8.5
42,2,potato,1,P,0.001,20.62
42,2,potato,1,K,0.001,26.49
42,2,potato,2,Urea,0.3,12.7
42,2,potato,3,Urea,0.5,17.9
43,2,potato,1,Urea,0.001,8.5
43,2,potato,1,P,0.001,20.62
43,2,potato,1,K,0.001,26.49
43,2,potato,2,Urea,0.3,12.7
43,2,potato,3,Urea,0.5,17.9
46,2,potato,1,Urea,0.001,8.5
46,2,potato,1,P,0.001,20.62
46,2,potato,1,K,0.001,26.49
46,2,potato,2,Urea,0.3,12.7
46,2,potato,3,Urea,0.5,17.9
48,2,potato,1,Urea,0.001,8.5
48,2,potato,1,P,0.001,20.62
48,2,potato,1,K,0.001,26.49
48,2,potato,2,Urea,0.3,12.7
48,2,potato,3,Urea,0.5,17.9
49,2,potato,1,Urea,0.001,8.5
49,2,potato,1,P,0.001,20.62
49,2,potato,1,K,0.001,26.49
49,2,potato,2,Urea,0.3,12.7
49,2,potato,3,Urea,0.5,17.9
50,2,potato,1,Urea,0.001,8.5
50,2,potato,1,P,0.001,20.62
50,2,potato,1,K,0.001,26.49
50,2,potato,2,Urea,0.3,12.7
50,2,potato,3,Urea,0.5,17.9
52,2,potato,1,Urea,0.001,8.5
52,2,potato,1,P,0.001,20.62
52,2,potato,1,K,0.001,26.49
52,2,potato,2,Urea,0.3,12.7
52,2,potato,3,Urea,0.5,17.9
57,2,potato,1,Urea,0.001,8.5
57,2,potato,1,P,0.001,20.62
57,2,potato,1,K,0.001,26.49
57,2,potato,2,Urea,0.3,12.7
57,2,potato,3,Urea,0.5,17.9
58,2,potato,1,Urea,0.001,8.5
58,2,potato,1,P,0.001,20.62
58,2,potato,1,K,0.001,26.49
58,2,potato,2,Urea,0.3,12.7
58,2,potato,3,Urea,0.5,17.9
59,2,potato,1,Urea,0.001,8.5
59,2,potato,1,P,0.001,20.62
59,2,potato,1,K,0.001,26.49
59,2,potato,2,Urea,0.3,12.7
59,2,potato,3,Urea,0.5,17.9
60,2,potato,1,Urea,0.001,8.5
60,2,potato,1,P,0.001,20.62
60,2,potato,1,K,0.001,26.49
60,2,potato,2,Urea,0.3,12.7
60,2,potato,3,Urea,0.5,17.9
62,2,potato,1,Urea,0.001,8.5
62,2,potato,1,P,0.001,20.62
62,2,potato,1,K,0.001,26.49
62,2,potato,2,Urea,0.3,12.7
62,2,potato,3,Urea,0.5,17.9
63,2,potato,1,Urea,0.001,8.5
63,2,potato,1,P,0.001,20.62
63,2,potato,1,K,0.001,26.49
63,2,potato,2,Urea,0.3,12.7
63,2,potato,3,Urea,0.5,17.9
64,2,potato,1,Urea,0.001,8.5
64,2,potato,1,P,0.001,20.62
64,2,potato,1,K,0.001,26.49
64,2,potato,2,Urea,0.3,12.7
64,2,potato,3,Urea,0.5,17.9
65,2,potato,1,Urea,0.001,8.5
65,2,potato,1,P,0.001,20.62
65,2,potato,1,K,0.001,26.49
65,2,potato,2,Urea,0.3,12.7
65,2,potato,3,Urea,0.5,17.9
66,2,potato,1,Urea,0.001,8.5
66,2,potato,1,P,0.001,20.62
66,2,potato,1,K,0.001,26.49
66,2,potato,2,Urea,0.3,12.7
66,2,potato,3,Urea,0.5,17.9
67,2,potato,1,Urea,0.001,8.5
67,2,potato,1,P,0.001,20.62
67,2,potato,1,K,0.001,26.49
67,2,potato,2,Urea,0.3,12.7
67,2,potato,3,Urea,0.5,17.9
68,2,potato,1,Urea,0.001,8.5
68,2,potato,1,P,0.001,20.62
68,2,potato,1,K,0.001,26.49
68,2,potato,2,Urea,0.3,12.7
68,2,potato,3,Urea,0.5,17.9
71,2,potato,1,Urea,0.001,8.5
71,2,potato,1,P,0.001,20.62
71,2,potato,1,K,0.001,26.49
71,2,potato,2,Urea,0.3,12.7
71,2,potato,3,Urea,0.5,17.9
73,2,potato,1,Urea,0.001,8.5
73,2,potato,1,P,0.001,20.62
73,2,potato,1,K,0.001,26.49
73,2,potato,2,Urea,0.3,12.7
73,2,potato,3,Urea,0.5,17.9
74,2,potato,1,Urea,0.001,8.5
74,2,potato,1,P,0.001,20.62
74,2,potato,1,K,0.001,26.49
74,2,potato,2,Urea,0.3,12.7
74,2,potato,3,Urea,0.5,17.9
75,2,potato,1,Urea,0.001,8.5
75,2,potato,1,P,0.001,20.62
75,2,potato,1,K,0.001,26.49
75,2,potato,2,Urea,0.3,12.7
75,2,potato,3,Urea,0.5,17.9
76,2,potato,1,Urea,0.001,8.5
76,2,potato,1,P,0.001,20.62
76,2,potato,1,K,0.001,26.49
76,2,potato,2,Urea,0.3,12.7
76,2,potato,3,Urea,0.5,17.9
77,2,potato,1,Urea,0.001,8.5
77,2,potato,1,P,0.001,20.62
77,2,potato,1,K,0.001,26.49
77,2,potato,2,Urea,0.3,12.7
77,2,potato,3,Urea,0.5,17.9
78,2,potato,1,Urea,0.001,8.5
78,2,potato,1,P,0.001,20.62
78,2,potato,1,K,0.001,26.49
78,2,potato,2,Urea,0.3,12.7
78,2,potato,3,Urea,0.5,17.9
80,2,potato,1,Urea,0.001,8.5
80,2,potato,1,P,0.001,20.62
80,2,potato,1,K,0.001,26.49
80,2,potato,2,Urea,0.3,12.7
80,2,potato,3,Urea,0.5,17.9
81,2,potato,1,Urea,0.001,8.5
81,2,potato,1,P,0.001,20.62
81,2,potato,1,K,0.001,26.49
81,2,potato,2,Urea,0.3,12.7
81,2,potato,3,Urea,0.5,17.9
82,2,potato,1,Urea,0.001,8.5
82,2,potato,1,P,0.001,20.62
82,2,potato,1,K,0.001,26.49
82,2,potato,2,Urea,0.3,12.7
82,2,potato,3,Urea,0.5,17.9
83,2,potato,1,Urea,0.001,8.5
83,2,potato,1,P,0.001,20.62
83,2,potato,1,K,0.001,26.49
83,2,potato,2,Urea,0.3,12.7
83,2,potato,3,Urea,0.5,17.9
84,2,potato,1,Urea,0.001,8.5
84,2,potato,1,P,0.001,20.62
84,2,potato,1,K,0.001,26.49
84,2,potato,2,Urea,0.3,12.7
84,2,potato,3,Urea,0.5,17.9
85,2,potato,1,Urea,0.001,8.5
85,2,potato,1,P,0.001,20.62
85,2,potato,1,K,0.001,26.49
85,2,potato,2,Urea,0.3,12.7
85,2,potato,3,Urea,0.5,17.9
86,2,potato,1,Urea,0.001,8.5
86,2,potato,1,P,0.001,20.62
86,2,potato,1,K,0.001,26.49
86,2,potato,2,Urea,0.3,12.7
86,2,potato,3,Urea,0.5,17.9
87,2,potato,1,Urea,0.001,8.5
87,2,potato,1,P,0.001,20.62
87,2,potato,1,K,0.001,26.49
87,2,potato,2,Urea,0.3,12.7
87,2,potato,3,Urea,0.5,17.9
88,2,potato,1,Urea,0.001,8.5
88,2,potato,1,P,0.001,20.62
88,2,potato,1,K,0.001,26.49
88,2,potato,2,Urea,0.3,12.7
88,2,potato,3,Urea,0.5,17.9
89,2,potato,1,Urea,0.001,8.5
89,2,potato,1,P,0.001,20.62
89,2,potato,1,K,0.001,26.49
89,2,potato,2,Urea,0.3,12.7
89,2,potato,3,Urea,0.5,17.9
91,2,potato,1,Urea,0.001,8.5
91,2,potato,1,P,0.001,20.62
91,2,potato,1,K,0.001,26.49
91,2,potato,2,Urea,0.3,12.7
91,2,potato,3,Urea,0.5,17.9
92,2,potato,1,Urea,0.001,8.5
92,2,potato,1,P,0.001,20.62
92,2,potato,1,K,0.001,26.49
92,2,potato,2,Urea,0.3,12.7
92,2,potato,3,Urea,0.5,17.9
93,2,potato,1,Urea,0.001,8.5
93,2,potato,1,P,0.001,20.62
93,2,potato,1,K,0.001,26.49
93,2,potato,2,Urea,0.3,12.7
93,2,potato,3,Urea,0.5,17.9
95,2,potato,1,Urea,0.001,8.5
95,2,potato,1,P,0.001,20.62
95,2,potato,1,K,0.001,26.49
95,2,potato,2,Urea,0.3,12.7
95,2,potato,3,Urea,0.5,17.9
96,2,potato,1,Urea,0.001,8.5
96,2,potato,1,P,0.001,20.62
96,2,potato,1,K,0.001,26.49
96,2,potato,2,Urea,0.3,12.7
96,2,potato,3,Urea,0.5,17.9
98,2,potato,1,Urea,0.001,8.5
98,2,potato,1,P,0.001,20.62
98,2,potato,1,K,0.001,26.49
98,2,potato,2,Urea,0.3,12.7
98,2,potato,3,Urea,0.5,17.9
100,2,potato,1,Urea,0.001,8.5
100,2,potato,1,P,0.001,20.62
100,2,potato,1,K,0.001,26.49
100,2,potato,2,Urea,0.3,12.7
100,2,potato,3,Urea,0.5,17.9
101,2,potato,1,Urea,0.001,8.5
101,2,potato,1,P,0.001,20.62
101,2,potato,1,K,0.001,26.49
101,2,potato,2,Urea,0.3,12.7
101,2,potato,3,Urea,0.5,17.9
102,2,potato,1,Urea,0.001,8.5
102,2,potato,1,P,0.001,20.62
102,2,potato,1,K,0.001,26.49
102,2,potato,2,Urea,0.3,12.7
102,2,potato,3,Urea,0.5,17.9
104,2,potato,1,Urea,0.001,8.5
104,2,potato,1,P,0.001,20.62
104,2,potato,1,K,0.001,26.49
104,2,potato,2,Urea,0.3,12.7
104,2,potato,3,Urea,0.5,17.9
106,2,potato,1,Urea,0.001,8.5
106,2,potato,1,P,0.001,20.62
106,2,potato,1,K,0.001,26.49
106,2,potato,2,Urea,0.3,12.7
106,2,potato,3,Urea,0.5,17.9
107,2,potato,1,Urea,0.001,8.5
107,2,potato,1,P,0.001,20.62
107,2,potato,1,K,0.001,26.49
107,2,potato,2,Urea,0.3,12.7
107,2,potato,3,Urea,0.5,17.9
112,2,potato,1,Urea,0.001,8.5
112,2,potato,1,P,0.001,20.62
112,2,potato,1,K,0.001,26.49
112,2,potato,2,Urea,0.3,12.7
112,2,potato,3,Urea,0.5,17.9
113,2,potato,1,Urea,0.001,8.5
113,2,potato,1,P,0.001,20.62
113,2,potato,1,K,0.001,26.49
113,2,potato,2,Urea,0.3,12.7
113,2,potato,3,Urea,0.5,17.9
114,2,potato,1,Urea,0.001,8.5
114,2,potato,1,P,0.001,20.62
114,2,potato,1,K,0.001,26.49
114,2,potato,2,Urea,0.3,12.7
114,2,potato,3,Urea,0.5,17.9
116,2,potato,1,Urea,0.001,8.5
116,2,potato,1,P,0.001,20.62
116,2,potato,1,K,0.001,26.49
116,2,potato,2,Urea,0.3,12.7
116,2,potato,3,Urea,0.5,17.9
119,2,potato,1,Urea,0.001,8.5
119,2,potato,1,P,0.001,20.62
119,2,potato,1,K,0.001,26.49
119,2,potato,2,Urea,0.3,12.7
119,2,potato,3,Urea,0.5,17.9
120,2,potato,1,Urea,0.001,8.5
120,2,potato,1,P,0.001,20.62
120,2,potato,1,K,0.001,26.49
120,2,potato,2,Urea,0.3,12.7
120,2,potato,3,Urea,0.5,17.9
121,2,potato,1,Urea,0.001,8.5
121,2,potato,1,P,0.001,20.62
121,2,potato,1,K,0.001,26.49
121,2,potato,2,Urea,0.3,12.7
121,2,potato,3,Urea,0.5,17.9
123,2,potato,1,Urea,0.001,8.5
123,2,potato,1,P,0.001,20.62
123,2,potato,1,K,0.001,26.49
123,2,potato,2,Urea,0.3,12.7
123,2,potato,3,Urea,0.5,17.9
124,2,potato,1,Urea,0.001,8.5
124,2,potato,1,P,0.001,20.62
124,2,potato,1,K,0.001,26.49
124,2,potato,2,Urea,0.3,12.7
124,2,potato,3,Urea,0.5,17.9
125,2,potato,1,Urea,0.001,8.5
125,2,potato,1,P,0.001,20.62
125,2,potato,1,K,0.001,26.49
125,2,potato,2,Urea,0.3,12.7
125,2,potato,3,Urea,0.5,17.9
126,2,potato,1,Urea,0.001,8.5
126,2,potato,1,P,0.001,20.62
126,2,potato,1,K,0.001,26.49
126,2,potato,2,Urea,0.3,12.7
126,2,potato,3,Urea,0.5,17.9
127,2,potato,1,Urea,0.001,8.5
127,2,potato,1,P,0.001,20.62
127,2,potato,1,K,0.001,26.49
127,2,potato,2,Urea,0.3,12.7
127,2,potato,3,Urea,0.5,17.9
128,2,potato,1,Urea,0.001,8.5
128,2,potato,1,P,0.001,20.62
128,2,potato,1,K,0.001,26.49
128,2,potato,2,Urea,0.3,12.7
128,2,potato,3,Urea,0.5,17.9
129,2,potato,1,Urea,0.001,8.5
129,2,potato,1,P,0.001,20.62
129,2,potato,1,K,0.001,26.49
129,2,potato,2,Urea,0.3,12.7
129,2,potato,3,Urea,0.5,17.9
131,2,potato,1,Urea,0.001,8.5
131,2,potato,1,P,0.001,20.62
131,2,potato,1,K,0.001,26.49
131,2,potato,2,Urea,0.3,12.7
131,2,potato,3,Urea,0.5,17.9
132,2,potato,1,Urea,0.001,8.5
132,2,potato,1,P,0.001,20.62
132,2,potato,1,K,0.001,26.49
132,2,potato,2,Urea,0.3,12.7
132,2,potato,3,Urea,0.5,17.9
134,2,potato,1,Urea,0.001,8.5
134,2,potato,1,P,0.001,20.62
134,2,potato,1,K,0.001,26.49
134,2,potato,2,Urea,0.3,12.7
134,2,potato,3,Urea,0.5,17.9
136,2,potato,1,Urea,0.001,8.5
136,2,potato,1,P,0.001,20.62
136,2,potato,1,K,0.001,26.49
136,2,potato,2,Urea,0.3,12.7
136,2,potato,3,Urea,0.5,17.9
137,2,potato,1,Urea,0.001,8.5
137,2,potato,1,P,0.001,20.62
137,2,potato,1,K,0.001,26.49
137,2,potato,2,Urea,0.3,12.7
137,2,potato,3,Urea,0.5,17.9
138,2,potato,1,Urea,0.001,8.5
138,2,potato,1,P,0.001,20.62
138,2,potato,1,K,0.001,26.49
138,2,potato,2,Urea,0.3,12.7
138,2,potato,3,Urea,0.5,17.9
140,2,potato,1,Urea,0.001,8.5
140,2,potato,1,P,0.001,20.62
140,2,potato,1,K,0.001,26.49
140,2,potato,2,Urea,0.3,12.7
140,2,potato,3,Urea,0.5,17.9
141,2,potato,1,Urea,0.001,8.5
141,2,potato,1,P,0.001,20.62
141,2,potato,1,K,0.001,26.49
141,2,potato,2,Urea,0.3,12.7
141,2,potato,3,Urea,0.5,17.9
144,2,potato,1,Urea,0.001,8.5
144,2,potato,1,P,0.001,20.62
144,2,potato,1,K,0.001,26.49
144,2,potato,2,Urea,0.3,12.7
144,2,potato,3,Urea,0.5,17.9
145,2,potato,1,Urea,0.001,8.5
145,2,potato,1,P,0.001,20.62
145,2,potato,1,K,0.001,26.49
145,2,potato,2,Urea,0.3,12.7
145,2,potato,3,Urea,0.5,17.9
146,2,potato,1,Urea,0.001,8.5
146,2,potato,1,P,0.001,20.62
146,2,potato,1,K,0.001,26.49
146,2,potato,2,Urea,0.3,12.7
146,2,potato,3,Urea,0.5,17.9
147,2,potato,1,Urea,0.001,8.5
147,2,potato,1,P,0.001,20.62
147,2,potato,1,K,0.001,26.49
147,2,potato,2,Urea,0.3,12.7
147,2,potato,3,Urea,0.5,17.9
148,2,potato,1,Urea,0.001,8.5
148,2,potato,1,P,0.001,20.62
148,2,potato,1,K,0.001,26.49
148,2,potato,2,Urea,0.3,12.7
148,2,potato,3,Urea,0.5,17.9
149,2,potato,1,Urea,0.001,8.5
149,2,potato,1,P,0.001,20.62
149,2,potato,1,K,0.001,26.49
149,2,potato,2,Urea,0.3,12.7
149,2,potato,3,Urea,0.5,17.9
150,2,potato,1,Urea,0.001,8.5
150,2,potato,1,P,0.001,20.62
150,2,potato,1,K,0.001,26.49
150,2,potato,2,Urea,0.3,12.7
150,2,potato,3,Urea,0.5,17.9
151,2,potato,1,Urea,0.001,8.5
151,2,potato,1,P,0.001,20.62
151,2,potato,1,K,0.001,26.49
151,2,potato,2,Urea,0.3,12.7
151,2,potato,3,Urea,0.5,17.9
152,2,potato,1,Urea,0.001,8.5
152,2,potato,1,P,0.001,20.62
152,2,potato,1,K,0.001,26.49
152,2,potato,2,Urea,0.3,12.7
152,2,potato,3,Urea,0.5,17.9
153,2,potato,1,Urea,0.001,8.5
153,2,potato,1,P,0.001,20.62
153,2,potato,1,K,0.001,26.49
153,2,potato,2,Urea,0.3,12.7
153,2,potato,3,Urea,0.5,17.9
155,2,potato,1,Urea,0.001,8.5
155,2,potato,1,P,0.001,20.62
155,2,potato,1,K,0.001,26.49
155,2,potato,2,Urea,0.3,12.7
155,2,potato,3,Urea,0.5,17.9
156,2,potato,1,Urea,0.001,8.5
156,2,potato,1,P,0.001,20.62
156,2,potato,1,K,0.001,26.49
156,2,potato,2,Urea,0.3,12.7
156,2,potato,3,Urea,0.5,17.9
158,2,potato,1,Urea,0.001,8.5
158,2,potato,1,P,0.001,20.62
158,2,potato,1,K,0.001,26.49
158,2,potato,2,Urea,0.3,12.7
158,2,potato,3,Urea,0.5,17.9
160,2,potato,1,Urea,0.001,8.5
160,2,potato,1,P,0.001,20.62
160,2,potato,1,K,0.001,26.49
160,2,potato,2,Urea,0.3,12.7
160,2,potato,3,Urea,0.5,17.9
161,2,potato,1,Urea,0.001,8.5
161,2,potato,1,P,0.001,20.62
161,2,potato,1,K,0.001,26.49
161,2,potato,2,Urea,0.3,12.7
161,2,potato,3,Urea,0.5,17.9
162,2,potato,1,Urea,0.001,8.5
162,2,potato,1,P,0.001,20.62
162,2,potato,1,K,0.001,26.49
162,2,potato,2,Urea,0.3,12.7
162,2,potato,3,Urea,0.5,17.9
166,2,potato,1,Urea,0.001,8.5
166,2,potato,1,P,0.001,20.62
166,2,potato,1,K,0.001,26.49
166,2,potato,2,Urea,0.3,12.7
166,2,potato,3,Urea,0.5,17.9
167,2,potato,1,Urea,0.001,8.5
167,2,potato,1,P,0.001,20.62
167,2,potato,1,K,0.001,26.49
167,2,potato,2,Urea,0.3,12.7
167,2,potato,3,Urea,0.5,17.9
170,2,potato,1,Urea,0.001,8.5
170,2,potato,1,P,0.001,20.62
170,2,potato,1,K,0.001,26.49
170,2,potato,2,Urea,0.3,12.7
170,2,potato,3,Urea,0.5,17.9
171,2,potato,1,Urea,0.001,8.5
171,2,potato,1,P,0.001,20.62
171,2,potato,1,K,0.001,26.49
171,2,potato,2,Urea,0.3,12.7
171,2,potato,3,Urea,0.5,17.9
172,2,potato,1,Urea,0.001,8.5
172,2,potato,1,P,0.001,20.62
172,2,potato,1,K,0.001,26.49
172,2,potato,2,Urea,0.3,12.7
172,2,potato,3,Urea,0.5,17.9
175,2,potato,1,Urea,0.001,8.5
175,2,potato,1,P,0.001,20.62
175,2,potato,1,K,0.001,26.49
175,2,potato,2,Urea,0.3,12.7
175,2,potato,3,Urea,0.5,17.9
176,2,potato,1,Urea,0.001,8.5
176,2,potato,1,P,0.001,20.62
176,2,potato,1,K,0.001,26.49
176,2,potato,2,Urea,0.3,12.7
176,2,potato,3,Urea,0.5,17.9
177,2,potato,1,Urea,0.001,8.5
177,2,potato,1,P,0.001,20.62
177,2,potato,1,K,0.001,26.49
177,2,potato,2,Urea,0.3,12.7
177,2,potato,3,Urea,0.5,17.9
179,2,potato,1,Urea,0.001,8.5
179,2,potato,1,P,0.001,20.62
179,2,potato,1,K,0.001,26.49
179,2,potato,2,Urea,0.3,12.7
179,2,potato,3,Urea,0.5,17.9
181,2,potato,1,Urea,0.001,8.5
181,2,potato,1,P,0.001,20.62
181,2,potato,1,K,0.001,26.49
181,2,potato,2,Urea,0.3,12.7
181,2,potato,3,Urea,0.5,17.9
182,2,potato,1,Urea,0.001,8.5
182,2,potato,1,P,0.001,20.62
182,2,potato,1,K,0.001,26.49
182,2,potato,2,Urea,0.3,12.7
182,2,potato,3,Urea,0.5,17.9
183,2,potato,1,Urea,0.001,8.5
183,2,potato,1,P,0.001,20.62
183,2,potato,1,K,0.001,26.49
183,2,potato,2,Urea,0.3,12.7
183,2,potato,3,Urea,0.5,17.9
185,2,potato,1,Urea,0.001,8.5
185,2,potato,1,P,0.001,20.62
185,2,potato,1,K,0.001,26.49
185,2,potato,2,Urea,0.3,12.7
185,2,potato,3,Urea,0.5,17.9
186,2,potato,1,Urea,0.001,8.5
186,2,potato,1,P,0.001,20.62
186,2,potato,1,K,0.001,26.49
186,2,potato,2,Urea,0.3,12.7
186,2,potato,3,Urea,0.5,17.9
187,2,potato,1,Urea,0.001,8.5
187,2,potato,1,P,0.001,20.62
187,2,potato,1,K,0.001,26.49
187,2,potato,2,Urea,0.3,12.7
187,2,potato,3,Urea,0.5,17.9
188,2,potato,1,Urea,0.001,8.5
188,2,potato,1,P,0.001,20.62
188,2,potato,1,K,0.001,26.49
188,2,potato,2,Urea,0.3,12.7
188,2,potato,3,Urea,0.5,17.9
190,2,potato,1,Urea,0.001,8.5
190,2,potato,1,P,0.001,20.62
190,2,potato,1,K,0.001,26.49
190,2,potato,2,Urea,0.3,12.7
190,2,potato,3,Urea,0.5,17.9
191,2,potato,1,Urea,0.001,8.5
191,2,potato,1,P,0.001,20.62
191,2,potato,1,K,0.001,26.49
191,2,potato,2,Urea,0.3,12.7
191,2,potato,3,Urea,0.5,17.9
192,2,potato,1,Urea,0.001,8.5
192,2,potato,1,P,0.001,20.62
192,2,potato,1,K,0.001,26.49
192,2,potato,2,Urea,0.3,12.7
192,2,potato,3,Urea,0.5,17.9
193,2,potato,1,Urea,0.001,8.5
193,2,potato,1,P,0.001,20.62
193,2,potato,1,K,0.001,26.49
193,2,potato,2,Urea,0.3,12.7
193,2,potato,3,Urea,0.5,17.9
194,2,potato,1,Urea,0.001,8.5
194,2,potato,1,P,0.001,20.62
194,2,potato,1,K,0.001,26.49
194,2,potato,2,Urea,0.3,12.7
194,2,potato,3,Urea,0.5,17.9
